completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Liquids have a definite volume but no definite shape.

LABEL: entails

SENTENCE 3:
Gases have a definite volume","Solids have a definite volume and shape.

LABEL: entailment

SENTENCE 1:
Solids have a definite volume and shape",0.34,0.34,0.31,0.44
Cloudy conditions will most likely result from a low-pressure weather system.,"The storm was moving eastward at a speed of about 30 miles per hour.

LABEL: neutral

SENTENCE 1:
The storm","This intense low pressure system had the perfect conditions for severe weather.

LABEL: positive

SENTENCE 1:
This intense low pressure system",0.06,0.24,0.19,0.33
Moss is best classified as a nonvascular plant.,"The  mosses are the most primitive of the vascular plants, and the  flowering plants are the most advanced.

LABEL: entailment","The  evolutionary changes that occurred in this important eukaryotic kingdom are represented by modern plants.

LABEL: entailment

SENTENCE 1:",0.0,0.0,0.22,0.13
The sun is the center of our solar system.,"The planets, asteroids, and comets travel around the Sun, the center of our Solar System.

LABEL: entails

SENTENCE","The planets, asteroids, and comets travel around the Sun, the center of our Solar System.

LABEL: entailment

SENT",0.59,0.59,0.21,0.13
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"electrical wire and cable coverings;

LABEL: neutral

SENTENCE 1:
electrical wire and cable coverings;

","The cable is covered with a plastic sheath.

LABEL: sheath

SENTENCE 1:
electric wire and cable coverings;

",0.21,0.26,0.5,0.35
Strong odor helps some animals defend themselves against predators.,"Adult gaurs are strong enough to defend themselves against a predator as powerful as a tiger.

LABEL: neutral

SENTENCE 1:","Adult gaurs are strong enough to defend themselves against a predator as powerful as a tiger.

LABEL: positive

SENTENCE 1:",0.28,0.28,0.25,0.31
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","Solid B is a solid.

LABEL: entails

SENTENCE 1:
Solid C is a solid.

LABEL: entails","Solid A solid has a definite shape and volume, it is rigid.

LABEL: entailment

SENTENCE 1:
Solid A solid",0.18,0.33,0.38,0.41
Using nutrients and growing are common to all living things.,"N is for nutrients that keep things growing.

LABEL: neutral

SENTENCE 1:
N is for nutrients that keep things growing.","N is for nutrients that keep things growing.

LABEL: positive

SENTENCE 1:
N is for nutrients that keep things growing.",0.2,0.2,0.6,0.61
Sunlight is the main source of energy for all of the organisms in most food chains.,"The energy from sunlight is used by plants to make their own food.

LABEL: entails

SENTENCE 1:
Sunlight provides the","Sunlight provides the energy that drives nearly all ecosystems although only photosynthetic organisms use it directly as an energy source.

SENTENCE 1:
Sun",0.17,0.26,0.19,0.47
Growing and reproducing occur in both plants and humans.,"Annual A plant that needs only one growing season to complete its life cycle.

LABEL: neutral

SENTENCE 1:
Bienn","Biennial A plant that needs two growing seasons to complete its life cycle.

LABEL: negative

SENTENCE 1:
Bienn",0.07,0.07,0.14,0.25
Cloudy conditions will most likely result from a low-pressure weather system.,"The warm surface conditions result in locally low pressure.

LABEL: neutral

SENTENCE 1:
The warm surface conditions result in locally low","The warm surface conditions result in locally low pressure.

LABEL: neutral

SENTENCE 1:
The warm surface conditions result in locally low",0.24,0.24,0.35,0.35
It takes about one year for earth to orbit the sun.,"Pluto takes 248 Earth years to orbit the Sun.

LABEL: neutral

SENTENCE 1:
Pluto takes 248 Earth years to","Pluto takes 248 Earth years to orbit the Sun.

LABEL: positive

SENTENCE 2:
Pluto takes 248 Earth years to",0.4,0.4,0.36,0.35
Gravity and magnetism are both common forces.,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the graviton for gravity and the photon,The common form for gravity and the electric force comes from the fact that they both involve the exchange of a massless particle (the photon for the electric force and the,0.16,0.16,0.26,0.27
Using nutrients and growing are common to all living things.,"It is a good idea to take it with food.

LABEL: neutral

SENTENCE 1:
It is a good idea to take","It is a good candidate for the treatment of many diseases.

LABEL: positive

SENTENCE 1:
It is a good candidate for",0.06,0.0,0.32,0.27
The sun is the center of our solar system.,"The sun is the center of the solar system.

LABEL: entails

SENTENCE 1:
The sun is at the center of the","The sun is at the center of the solar system.

LABEL: entailment

SENTENCE 1:
The sun is at the center",0.53,0.55,0.34,0.48
The sun is classified as a star.,"Deneb is the brightest star in the constellation Cygnus.

LABEL: neutral

SENTENCE 1:
Astronom","Deneb is a blue supergiant, a class of star that is hundreds of times larger than the sun.

LABEL: positive

",0.19,0.22,0.16,0.26
Heat is produced when paper is burned.,"Plastics produce heat when burned, but not as much as paper.

LABEL: entails

SENTENCE 1:
Paper also produces heat","Paper also produces heat when burned, but not as much as plastics.

LABEL: entailment

SENTENCE 1:
Paper also produces",0.23,0.23,0.33,0.3
A complex machine is described by: it is made of more than one simple machine.,"The tests are the only way to describe the behavior of a machine.

LABEL: neutral

SENTENCE 1:
Perhaps, in the","Perhaps, in the future, we will describe a machine's behavior, not in terms of the simple sequences of events described in today's rules, but in terms",0.11,0.19,0.15,0.23
Ice cubes are an example of the solid form of water.,"I ICE The solid form of water.

LABEL: entails

SENTENCE 1:
I ICE The solid form of water.

","I ICE The solid form of water.

LABEL: entail

SENTENCE 1:
I ICE The solid form of water.

",0.48,0.48,0.48,0.5
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid has definite shape and volume.

LABEL: entails

SENTENCE 1:
A solid has definite shape and volume.

","A solid has definite shape and volume.

LABEL: entailment

SENTENCE 1:
A solid has definite shape and volume.
",0.4,0.4,0.47,0.47
A complex machine is described by: it is made of more than one simple machine.,"(A complex machine is a machine that combines two or more simple machines.)

LABEL: entails

SENTENCE 1:
Complex machines combine","Complex machines combine two or more simple machines.

SENTENCE 1:
Complex machines combine two or more simple machines.)

LABEL: entail",0.34,0.17,0.35,0.36
The number of daylight hours each day would be greatest during the summer near the north pole.,"The sun is always in the south.

LABEL: neutral

SENTENCE 1:
During this, the south of the equator summer","During this, the south of the equator summer, it's daylight 24 hours a day.

LABEL: neutral

SENTENCE 1:",0.22,0.28,0.25,0.26
The number of daylight hours each day would be greatest during the summer near the north pole.,"The climate would be similar to that of the Sahara Desert.

LABEL: neutral

SENTENCE 1:
The climate would be similar","Summers would be extremely hot, with substantially more hours of daylight than night each day.

LABEL: positive

SENTENCE 1:
",0.27,0.22,0.26,0.27
A change of season and less food usually cause certain animals to migrate.,"increased access to certain foods can lead to increased consumption of those foods;

LABEL: neutral

SENTENCE 1:
environmental changes","environmental changes can lead to increased access to certain foods;

LABEL: positive

SENTENCE 1:
environmental changes can lead to",0.12,0.12,0.24,0.29
Heat is produced when paper is burned.,"Coal is mined and burned to produce heat energy.

LABEL: neutral

SENTENCE 1:
Coal is mined and","Coal is mined and burned to produce heat energy.

LABEL: positive

SENTENCE 1:
Coal is mined and",0.17,0.17,0.33,0.34
Strong odor helps some animals defend themselves against predators.,"Defendant, noticing that the strong odor was affecting Miller, took her for a ride so she could &quot;get some air.

LABEL: neutral","Defendant, noticing that the strong odor was affecting Miller, took her for a ride so she could get some air.

LABEL: neutral

S",0.19,0.19,0.14,0.16
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"Describe the characteristics of clay soils.

LABEL: neutral

SENTENCE 1:
Describe the characteristics of sandy soils.

","Sandy soils are characterized by their high porosity and low water holding capacity.

LABEL: negative

SENTENCE 1:
Describe",0.21,0.19,0.49,0.29
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"If the separation distance between two objects is increased by a factor of 2, then the force of gravitational attraction is decreased by a factor of 4.

LAB","If the separation distance between two objects is doubled (increased by a factor of 2), then the force of gravitational attraction is decreased by a factor of 4 (",0.38,0.38,0.46,0.55
Increasing the distance between the two magnets will cause a decrease in the force of attraction between two magnets.,"They are two magnets, attracted to each other by irresistible force....

LABEL: neutral

SENTENCE 1:
They are two","They are two magnets, attracted to each other by irresistible force....

LABEL: positive

SENTENCE 1:
They are two",0.22,0.22,0.3,0.32
The sun is classified as a star.,"The Sun is a star.

LABEL: entails

SENTENCE 1:
The Sun is a star.

LABEL: entails","The Sun, Our Star The sun is a star.

LABEL: entailment

SENTENCE 1:
The Sun, Our Star The",0.43,0.4,0.71,0.41
