completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A man suspected of stealing a million-dollar collection of Nepalese and Tibetan art objects in New York was arrested.,"The man, who was arrested Thursday at his South Los Angeles home, was arrested Thursday at his South Los Angeles home, where he had been hiding the antiquities","The man, who was arrested Thursday at his home in the South Los Angeles neighborhood of South Gate, was identified as the owner of the collection, which included a",0.12,0.12,0.37,0.17
"In the Netherlands, people can legally have 32 grams of cannabis in their possession.","In the United States, the federal government has not legalized marijuana.

LABEL: 2

SENTENCE 3:
In the United States","In the United States, the federal government has been trying to legalize marijuana for medical purposes for decades.

LABEL: 2

SENTENCE",0.18,0.11,0.21,0.11
The Ebro Delta is used for farming.,The ecological problems stem in large part from the fact that the brackish water and productive coastal wetlands and natural areas are often supplied with nutrient-rich irrigation,"ELS:
The labels for the training data are as follows:

SENTENCE 1:
The ecological problems stem in large part from the fact",0.06,0.14,0.24,0.18
Three Iraqi soldiers also died Saturday when their convoy was attacked by gunmen near Adhaim.,"The Iraqi military said the attack was carried out by a suicide bomber who blew himself up in the convoy.

LABEL: 2

SENTENCE","The Iraqi military said the attack was carried out by a suicide bomber who blew himself up in the convoy.

LABEL: 2

SENTENCE",0.16,0.16,0.18,0.18
The African elephant population was decimated by poachers.," 2:
The west has preferred to focus on endangered animals, rather than endangered humans. African elephants are hunted down and stripped of tusks and hidden by"," in 1989.

SENTENCE 2:
The west has preferred to focus on endangered animals, rather than endangered humans. African elephants are hunted down and",0.18,0.13,0.22,0.27
The mayor of Mulqui district was murdered with a firearm.,"Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.

LABEL:","Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.

LABEL:",0.38,0.38,0.38,0.38
Ikea is a home.,"IKEA offers fantastic and affordable solutions for your home furnishing needs.

LABEL: 2

SENTENCE 3:
IKEA","IKEA offers fantastic and affordable solutions for your home furnishing needs.

LABEL: 2

SENTENCE 1:
IKEA",0.2,0.2,0.26,0.25
The Bush administration will release 30 million barrels of crude oil from U.S. reserves.,"The President George Bush administration, on Friday, ordered the sale of 30 million barrels of crude oil from the government's emergency stockpile in order to halt runaway","The President George Bush administration, on Friday, ordered the sale of 30 million barrels of crude oil from the government's emergency stockpile in order to halt runaway",0.51,0.51,0.47,0.47
Italian royal family returns home.,"The son of Italy's last king returned to his homeland Monday, ending more than a half-century of exile. Victor Emmanuel and his family landed at a military","The son of Italy's last king returned to his homeland Monday, ending more than a half-century of exile. Victor Emmanuel and his family landed at a military",0.06,0.06,0.23,0.23
Anna Nobili is a nun.," striptease for a white veil and a crucifix.

SENTENCE 2:
Anna Nobili, 38, spent years working as","inals.

SENTENCE 2:
Anna Nobili, 38, spent years working as an exotic dancer and striptease artist at Milan night",0.18,0.17,0.09,0.17
Ms Robbins is a co-owner of Armstrong Environmental Inc.,"In conversations with Ms. Robbins, it is understood that Armstrong Environmental Inc. has been retained by past or present owners or some combination of these parties.
","In conversations with Ms. Robbins, it is understood that Armstrong Environmental Inc. has been retained by past or present owners or some combination of these parties.
",0.33,0.33,0.43,0.43
U.S. Military evacuated U.S. citizens.,The U.S. military is evacuating U.S. citizens and citizens of 72 other countries from Liberia at the request of the U.S.,The U.S. military is evacuating U.S. citizens and citizens of 72 other countries from Liberia at the request of the U.S.,0.39,0.39,0.55,0.55
Leaks into environment are caused by bad disposal of toxic waste containing cyanide.,"If toxic waste containg cyanide is not disposed of properly, it may drain into ponds, streams, sewers, and reservoirs.

LAB","If toxic waste containg cyanide is not disposed of properly, it may drain into ponds, streams, sewers, and reservoirs.

S",0.18,0.18,0.46,0.53
A weak cyanide solution is poured over it to pull the gold from the rock.,"The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.

LABEL:","The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.

LABEL:",0.31,0.31,0.35,0.35
Pamuk won a Nobel Prize.,", and writes.

SENTENCE 2:
The Nobel Prize ceremony was held in the presence of the Turkish President, the Prime Minister, and the","s himself in his own head and writes what he thinks, feels, and knows.

SENTENCE 2:
The Nobel Prize in Literature is a",0.15,0.14,0.14,0.14
Jacob Zuma is 66 years old.," he will fight them.

SENTENCE 2:
Prosecutors in South Africa are set to announce whether they will drop corruption charges against African National",".

SENTENCE 2:
The South African government has said it will not drop charges against Mr Zuma.

SENTENCE 1:",0.0,0.08,0.15,0.33
Language skills are a means of social integration.,"The new law will create a new underclass of illiterate and impoverished residents, deprived of basic skills, including English-language skills, necessary for the integration","The government should provide a basic income to all citizens, including immigrants, to help them get started in life.

LABEL: 1

SENT",0.18,0.07,0.42,0.09
The Gurkhas come from Nepal.,"The Gurkhas were not evil savages. They were just a bunch of men who were willing to die for their country.

LABEL: 2","The Gurkhas were not evil savages. They were just a bunch of men who were willing to die for their country.

LABEL: 2",0.14,0.14,0.23,0.23
Arsenal lost to Birmingham.,"Arsenal's victory was a result of a 1-0 win over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81","Arsenal's first goal came in the 81st minute when Clemence's own-goal was converted by Stephen.

LABEL: 2

S",0.13,0.08,0.27,0.16
"South American countries are preparing for ""Mitch""","Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch"".

LABEL: 1
","Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch"".

LABEL: 1
",0.32,0.32,0.27,0.27
"200,000 shanties have been demolished.","SENTENCE 2:
The government has been working to reduce the number of shanties in Mumbai, but the shanties are still there.
"," which are the most common form of housing in the city.

SENTENCE 2:
The government has been working to reduce the number of shant",0.07,0.07,0.5,0.34
The Spanish daily is set in Madrid.,", said that the baby's death was ""a tragedy for the whole family"".

SENTENCE 2:
According to the Spanish daily, this type"," of the patient, who is a nurse, said that the patient's condition is improving.

SENTENCE 2:
According to the Spanish daily,",0.21,0.21,0.28,0.3
Avigdor Lieberman is the Foreign Minister of Israel.,", Ynet reported.  Lieberman, who is also the chairman of the Jewish Agency, is suspected of receiving bribes from a businessman in exchange for"," Ynet reported.  Lieberman, who is also a former army chief of staff, was questioned for about two hours.  He was released without charge",0.26,0.19,0.1,0.24
A matching fingerprint was excavated from the strap.,"The strap was found to be a match for the fingerprint.

LABEL: 2

SENTENCE 3:
The strap was found to be","The strap was found to be a match for the fingerprint.

LABEL: 2

SENTENCE 1:
The strap was found to be",0.28,0.28,0.38,0.37
prime minister targeted for assassination,"Arafat is a target for assassination.

LABEL: 2

SENTENCE 3:
Arafat is a target for assassination.","Arafat is a terrorist.

LABEL: 2

SENTENCE 1:
Sharon is a terrorist.

LABEL:",0.19,0.0,0.52,0.26
Ramos da Silva killed 11 people.," members of the ""Amigos do Bairro"" and ""Amigos do Bairro"" gang.

SENTENCE 2:
The fight",".k.a. ""Ricardo Aritana,"" a member of the ADA (""Amigos do Bairro"") gang, and Gilson Ramos da",0.0,0.17,0.14,0.09
Fernando Henrique Cardoso is a presidential candidate.,".

SENTENCE 2:
""It's a vote of confidence that the momentum is going to continue"", Doyle said. The momentum also appears to"," showing that the left-leaning Workers Party is on track to win the presidency.

SENTENCE 2:
""It's a vote of confidence",0.07,0.14,0.02,0.17
42 people killed in Karachi bomb attack.,"The bombings were the latest in a series of attacks on schools and other places of worship in Pakistan, which has been rocked by a wave of violence since","The bombings were the latest in a series of attacks on schools and other places of worship in Pakistan, which has been rocked by a wave of violence since",0.06,0.06,0.3,0.3
Wal-Mart faces allegations for underpaying employees.,"Wal-Mart has received a lot of negative publicity recently, including allegations that it used illegal workers and made employees work without pay during lunch breaks, as well as","Wal-Mart has received a lot of negative publicity recently, including allegations that it used illegal workers and made employees work without pay during lunch breaks, as well as",0.22,0.22,0.43,0.43
A man was stabbed because of a soccer game.,"The woman's partner, who was stabbed in the head, died.

LABEL: 1

SENTENCE 3:
The woman's partner","The woman, who was stabbed in the head, was taken to a hospital in the city of Dresden, where she was pronounced dead.

LAB",0.14,0.18,0.24,0.19
baby elephant born,"The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has found a name, thanks to the internet!

LABEL","The 10-day-old ""test-tube"" baby elephant born at Colchester Zoo has found a name, thanks to the internet!

LABEL",0.25,0.25,0.14,0.14
"Baghdad announced the complete halt in their cooperation with UNSCOM, and said also, that it will ask them to leave.","Baghdad had announced that it will stop cooperating with UNSCOM completely but indicated that it will not ask for their departure.

LABEL: 2","Baghdad had announced that it will stop cooperating with UNSCOM completely but indicated that it will not ask for their departure.

LABEL: 2",0.37,0.37,0.57,0.57
Fariba Ahmedi was friends with Sonja Bachmann.," Times, ""She was a very strong woman, a very strong leader, and she was a very strong woman who was very much loved by her people.""
"," official, said, ""This is a very sad day for Afghanistan. It is a very sad day for the world.""

SENTENCE 2:
",0.06,0.0,0.23,0.13
