completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The IPO was due to unforeseen issues,"The logistical problems are related to the fact that institutional investors are required to register their bids for the shares before they can be sold.

SENTENCE","The company is delaying its IPO by a week because of logistical problems related to institutional investors registering to bid on the shares.

LABEL: 2",0.12,0.19,0.21,0.21
Adolf Hitler poisoned himself then shot himself in the mouth just like Mussolini. ,"When Adolf Hitler heard of how Mussolini was executed and put on public display, he vowed he would not let this happen to him. Hitler shot his",":

SENTENCE 2:

SENTENCE 3:

SENTENCE 4:

SENTENCE 5:

S",0.15,0.0,0.29,0.11
the crimes happened in the rust belt," were injured.

SENTENCE 2:
The gunman, identified as 26-year-old Thomas Bennett, was killed by police after a shoot"," people were injured in the shootings.

SENTENCE 2:
A gunman has killed at least nine people in a series of shootings across two towns",0.07,0.13,0.2,0.33
"After a 15-month trial, a jury found former Peruvian President Alberto Fujimori guilty of two death-squad killings of 25 people during the conflict with guerrillas in the 1990s."," Amnesty International said the sentence was ""a step in the right direction"" but that the former president should not be allowed to leave the country.

S",", Fujimori was also found guilty of ordering the kidnapping of a former Peruvian senator, who was later released.

SENTENCE 2:",0.14,0.16,0.13,0.15
Judith Miller has accepted jail time instead of revealing information.,"The US government has been accused of spying on the UN.

LABEL: 1

SENTENCE 3:
The US government has been accused","The US-government source who identified a member of the US Central Intelligence Agency (CIA), Valerie Plame, was a CIA officer.

LAB",0.13,0.06,0.27,0.15
unsupported by the president the candidate is," the opportunity to make a statement to the French people.

SENTENCE 2:
""I will not seek your votes for a new mandate."" With"," a surprise to many.

SENTENCE 2:
""I will not seek your votes for a new mandate."" With these words, the President of",0.13,0.14,0.06,0.16
Many more people lived before the tsunami than after it.,"

SENTENCE 2:
The tsunami was caused by a magnitude 9.0 earthquake that struck off the coast of Sumatra, Indonesia, on"," most devastating natural disasters in history.

SENTENCE 2:
The tsunami was caused by a magnitude 9.0 earthquake that struck off the coast",0.13,0.12,0.17,0.29
CO2 is just one part of the human induced component of global warming,The increased amounts of carbon dioxide (CO2) and other greenhouse gases (GHGs) are the primary causes of the human-induced component of global warming.,The increased amounts of carbon dioxide (CO2) and other greenhouse gases (GHGs) are the primary causes of the human-induced component of global warming.,0.49,0.49,0.65,0.65
Rafik Hariri was from Lebanon.,"The car bomb killed the former Prime Minister, Rafik Hariri, on Tuesday.

LABEL: 1

SENTENCE 3:
The","The Lebanese government has declared three days of national mourning for the former Prime Minister, Rafik Hariri, who was killed in a massive car bomb attack in Be",0.18,0.18,0.1,0.27
Michael Gansas is a suspected murderer.,"The indictment was expected to be unsealed on Monday.

LABEL: 1

SENTENCE 3:
The indictment was expected to be unse","The indictment was unsealed on Monday, the same day that the captain of the ferry that sank in the Hudson River in June was arraigned on charges of",0.0,0.0,0.37,0.1
all the movies were directed by the same person," couple who are in a relationship that is on the rocks.

SENTENCE 2:
The film will be Burstein's first feature film. She"," by the way, is a remake of the French film La Fille du Danube.

SENTENCE 2:
Drew Barrymore and Justin",0.12,0.14,0.18,0.1
There are areas with property that could be sold in many states,The National Park Trust identified 20 high-priority sites - including the Blue Ridge Parkway in North Carolina and Virginia and Everglades National Park in Florida - as,The National Park Trust identified 20 high-priority sites - including the Blue Ridge Parkway in North Carolina and Virginia and Everglades National Park in Florida - as,0.05,0.05,0.19,0.19
More troops are needed in the region.," Petraeus and Panetta are due to visit Australia in the next few weeks.

SENTENCE 2:
Mr Fitzgibbon said the",".

SENTENCE 2:
The US has been accused of failing to provide enough troops to help Afghanistan's security forces.

SENTENCE",0.23,0.07,0.06,0.36
Al-Qaida-linked militants have performed no fewer than two bombings in the world since 2002. ,"The following is a list of the attacks:

1.

2002:

2.

2003:

3.

2004","The following is a list of the most recent suicide bombings in Indonesia.

SENTENCE 1:
Al-Qaida-linked militants have",0.13,0.28,0.35,0.26
Victor Emmanuel was in his thirties when his father was killed.,"In the early 1900s, the Italian government was in a state of chaos. The country was ruled by a series of weak and incompetent kings. The country was","He was born on Nov. 11, 1869, in Naples. After his father, Umberto I, was assassinated in 1900, Victor Emmanuel succeeded",0.15,0.31,0.11,0.32
There are people who wouldn't be alive without dams. ,".

SENTENCE 2:
In addition, in many parts of the world dams have helped to remedy life-threatening problems such as poverty from lack",", and the construction of dams has helped to reduce the incidence of malaria.

SENTENCE 2:
The United States is the world's largest producer",0.06,0.06,0.22,0.17
The beaches have been damaged.,ced to the sea.  The ship's crew of 20 were rescued by a passing fishing vessel.  The Australian Maritime Safety Authority (AMSA) said," was carrying a cargo of coal from Indonesia when it ran aground on the reef.  The ship's captain, who was not injured, said the ship was",0.07,0.06,0.14,0.11
Manuel Ruiz Zorrilla lived for more than 8 years. ,":
In 1856 Manuel Ruiz Zorrilla was elected deputy, and soon attracted notice among the most advanced Progressists and Democrats. He took part in"," was arrested in Paris and sent to the fortress of Montjuich. He was released in 1869, and in 1871 he was elected deputy for the province",0.19,0.06,0.32,0.22
"If the trend continues, New Zealanders will donate fewer organs in 2007 than in 2006. ",The number of organs donated by New Zealanders in 2006 has decreased by four to a new record low of 25. In 2005 the number of organs donated equalled,"

SENTENCE 2:
The number of organs donated by New Zealanders in 2006 has decreased by four to a new record low of 25. In",0.23,0.26,0.46,0.33
There are less than sixty bombs used by them,"The attacks, attributed to the drug trafficking cartels, took place after 10 bombs, placed in nine political offices of the Liberal and Social Conservative parties and in another","The attacks, attributed to the drug trafficking cartels, took place after 10 bombs, placed in nine political offices of the Liberal and Social Conservative parties and in another",0.05,0.05,0.31,0.31
This is a high honor.,"The Nobel prizes are awarded for achievements in the fields of physics, chemistry, medicine, literature, as well as for those working for peace (and more recently in","The Nobel prizes are awarded for achievements in the fields of physics, chemistry, medicine, literature, as well as for those working for peace (and more recently in",0.0,0.0,0.14,0.14
President Bush is responsible for the gains.,The job gains mean that President Bush can celebrate - albeit by a very fine margin - a net growth in jobs in the US economy in his first term in office,The job gains mean that President Bush can celebrate - albeit by a very fine margin - a net growth in jobs in the US economy in his first term in office,0.16,0.16,0.49,0.49
"If you go forty miles west of Yerevan, then backtrack ten miles, twice in a row, you'll find the plant. "," active fault zone.

SENTENCE 2:
The plant's operators have been criticized for their lack of transparency in reporting the plant's performance and for"," about 1,000 miles from the capital Yerevan, is the only nuclear power plant in the country.

SENTENCE 2:
The plant",0.17,0.24,0.04,0.32
The attacker killed Satomi Mitarai.,"The teacher was found dead in her classroom.

LABEL: 1

SENTENCE 3:
The teacher was found dead in her classroom.","The body of Satomi Mitarai was found by a teacher after her attacker returned to class in bloody clothes.

LABEL: 1

S",0.08,0.22,0.5,0.35
Bin Laden tipped off the Pakistani intelligence.,Abu Musa al-Hindi was arrested following a tip-off from Pakistani Intelligence who claimed that he was receiving direct orders from Osama bin Laden.,Abu Musa al-Hindi was arrested following a tip-off from Pakistani Intelligence who claimed that he was receiving direct orders from Osama bin Laden.,0.19,0.19,0.5,0.5
The new telescopes will be able to see new galaxies form in the future,"According to Naeye, the newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first","The newfangled telescopes will be able to peer so far back in space and, thus, time that they ""will see the first galaxies assembling a few hundred",0.41,0.39,0.4,0.47
Khan is the author of the three selections," the liner notes to the CD surmise that Farrakhan is the author of three selections, ""Is She Is, or Is She Ain't"","," the lyrics of which are as follows:

""I'm a woman, I'm a woman, I'm a woman, I'm a woman, I",0.39,0.12,0.42,0.27
