completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"It was founded in 1982 by Samuel Lipman , a former art critic of `` New York Times '' and Hilton Kramer , pianist and music critic .","The New York Times

LABEL: 2

SENTENCE 1:
It was founded in 1982 by Samuel Lipman, former art critic for","The New York Times

SENTENCE 3:
The New York Times

SENTENCE 4:
The New York Times

SENT",0.51,0.15,0.31,0.09
"Eoacmaea albonotata is a species of sea snail , a true Limpet , a true gastropod mollusk in the Eoacmaeidae family , one of the Marinelimpets families .","Eoacmaea albonotata is a species of sea snail, a true limpet, a true gastropod mollusk in the family","The species is found in the Indo-Pacific region.

LABEL: 2

SENTENCE 1:
Eoacmaea al",0.86,0.15,0.65,0.15
"Most of the sanjaks throughout the Empire were under the rule of territorial appointees , who had no permanent family of non-hereditary connections with the area .","The sanjaks were the administrative units of the Ottoman Empire.

LABEL: 1

SENTENCE 3:
The sanjaks were","The sanjak of the city of Belgrade was the most important sanjak in the empire.

LABEL: 1

SENTENCE",0.28,0.18,0.2,0.08
"In the area there are eutrophic brown to calcareous brown soils , brown soils , steep slopes , rocky outcrops near undeveloped land , and mesotrophic rankers .","The area is located in the middle of the province of Sichuan, in the middle of the middle of the province of Sichuan, in the middle","The area is a brown to calcareous brown soil, brown floor, steep slope, rocky foothills near undeveloped land and mesotrophic rankers",0.08,0.68,0.23,0.59
"They are small , built of concrete with high stone blocks .","They are small, built of concrete faced with high blocks of stone.

LABEL: 2

SENTENCE 3:
They are small,","The first sentence is a sentence from the test split of the paws dataset.
The second sentence is a sentence from the test split of the paws dataset",0.62,0.05,0.58,0.45
"He was born in Houston , Texas , attended the Worthing High School in Houston and played High School Football at the Worthing Colts .","He was born in Houston, visited the Worthing High School in Houston, Texas and played high school football for the Worthing Colts.

LABEL","He was born in Houston, visited the Worthing High School in Houston, Texas and played high school football for the Worthing Colts.

LABEL",0.84,0.84,0.62,0.62
`` The Househunter '' ( 1999 ) was described by the British author and critic Julie Myerson as '' gloriously honest `` and '' inshamed original `` .,"`` The Househunter '' ( 1999 ) was described as `` gloriously honest '' and `` unashamedly original '', by British author and critic Julie","`` The Househunter '' ( 1999 ) was described as `` gloriously honest '' and `` unashamedly original '', by British author and critic Julie",0.61,0.61,0.76,0.76
"While the first pressing came in a regular jewel case , the reissue had a special sleevecase with new artwork .","The new edition had a new Sleevecase with regular artwork.

LABEL: 1

SENTENCE 1:
While the first pressing","The new edition had a new Sleevecase with regular artwork.

LABEL: 1

SENTENCE 1:
The new edition had",0.32,0.32,0.41,0.33
Another completion of Karl Aage Rasmussen 's opera was published in 2005 and recorded in 2006 .,"The opera was recorded in 2005 and published in 2006.

LABEL: 1

SENTENCE 1:
A further completion of the opera,","The opera, by Karl Aage Rasmussen, was recorded in 2005 and published in 2006.

LABEL: 1

SENTENCE 1",0.39,0.53,0.46,0.48
The pressure is protected from the upstream side ( the system being supplied ) to the dome often by a small pilot tube .,"The pressure is often supplied from the upstream side ( the system that is protected ) to the dome by a small pilot tube.

LABEL: 1
","The pressure is often supplied from the upstream side ( the system that is protected ) to the dome by a small pilot tube.

LABEL: 1
",0.76,0.76,0.66,0.66
"On September 8 , 2014 , David Burtka announced on his Twitter site that Harris and he were married in Italy at the weekend .","On September 8, 2014, David Burtka announced on his Twitter page that Harris and he were married over the weekend in Italy.

LABEL:","

SENTENCE 2 MUST EXACTLY match the instance in the dataset.

SENTENCE 2 MUST NOT contain any of the following words:",0.8,0.1,0.63,0.11
Authors can publish documents on their institutional websites and in their own repositories with a link back to the permanently maintained version of ACM Digital Library Record .,"Authors may post documents on their institutional websites and in their own repositories with a link back to the ACM Digital Library's permanently maintained Version of Record.
","The ACM Digital Library's permanently maintained Version of Record is the authoritative version of the document.

SENTENCE 3:
Authors may also post",0.8,0.24,0.8,0.45
"It occurs in mountainous areas of Venezuela , Colombia and Ecuador , in humid forests at altitudes between .","It occurs in mountainous areas of Ecuador, Colombia and Venezuela, in humid forests at altitudes of between.

LABEL: 2

SENT","It occurs in mountainous areas of Ecuador, Colombia and Venezuela, in humid forests at altitudes of between.

LABEL: 2

SENT",0.78,0.78,0.62,0.62
The Nurturing Network describes its collaborative approach as a strategic approach .,"The Nurturing Network is a network of people who are committed to nurturing the next generation of leaders.

LABEL: 1

SENT","The Nurturing Network describes its strategic approach as collaborative.

LABEL: 1

SENTENCE 1:
The Nurturing Network describes",0.25,0.5,0.3,0.54
The US 222 and PA 724 meet in Wyomissing and both meet in Spring Township and Sinking Spring on the US 422 .,"The US 222 and PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on the US 422.

LABEL","The US 222 and PA 724 meet in Spring Township and both meet in Wyomissing and Sinking Spring on the US 422.

LABEL",0.84,0.84,0.71,0.71
She was born in Dorchester in 1740 when Sarah Bradlee married John Fulton in 1762 and moved to Medford in 1762 .,"She was born in Dorchester in 1740, in 1762 married Sarah Bradlee and moved to Medford.

LABEL: 1

S","She was born in Dorchester in 1740, in 1762 married Sarah Bradlee and moved to Medford.

LABEL: 1

S",0.65,0.65,0.51,0.51
"Unknown to many as a bibliophile , John Eliot donated the only surviving copy of Gordon 's 1663 `` Indian Bible '' to Roxbury Latin School .","The Roxbury Latin School was founded in 1663 by John Eliot, who was unknown to many as a bibliophile writer.

LABEL:","The Roxbury Latin School was founded in 1663 by John Eliot, who was unknown to many as a bibliophile writer.

LABEL:",0.27,0.27,0.34,0.34
"The province with the lowest crime rate in 2006 for the third straight year was Ontario with 5,689 per 100,000 , followed by Quebec with 5,909 per 100,000 .","The province with the lowest crime rate for the third consecutive year in 2006 was Quebec with 5,689 per 100,000 inhabitants, followed by Ontario at 5,","The province with the lowest crime rate for the third consecutive year in 2006 was Quebec with 5,689 per 100,000 inhabitants, followed by Ontario at 5,",0.71,0.71,0.76,0.76
"Grand Stade de Casablanca is a planned title of the proposed football stadium ( football stadium ) , which is to be built in Casablanca , Morocco .","The stadium is to be built on the site of the former Casablanca Racecourse, which was demolished in the early 1990s.

LABEL:","The stadium is planned to be built in the city of Casablanca, Morocco.

LABEL: 1

SENTENCE 3:
The",0.31,0.44,0.16,0.2
Adoni is a major producer of cotton and has a large ginning and textile industry .,"The cotton industry in Adoni is a substantial producer of cotton and has a large ginning and textile industry.

LABEL: 1

SENT","The cotton industry in Adoni is a substantial producer of cotton and has a large ginning and textile industry.

LABEL: 1

SENT",0.76,0.76,0.53,0.53
"Anne Alexander , 1940 , and Charles Henry Dickey , was parents of architect Charles William Dickey in 1902 .","Charles William Dickey, 1940, and Charles Henry Dickey, were parents of the architect Anne Alexander in 1902.

LABEL: 1
","Charles William Dickey, 1940, and Charles Henry Dickey, were parents of the architect Anne Alexander in 1902.

LABEL: 1
",0.57,0.57,0.48,0.48
"In three seasons , White rushed for 739 yards and three touchdowns and received for 1,051 yards and seven touchdowns .","In three seasons, white received 739 yards and three touchdowns and rushed for 1,051 yards and seven touchdowns.

LABEL: 1

S","The New York Giants have a new head coach.

LABEL: 1

SENTENCE 1:
The New York Giants have a new head",0.81,0.05,0.6,0.33
"McConnell , however , opposed the 1984 campaign . McConnell defeated the incumbent democratic senator , Walter Huddleston .","McConnell defeated the incumbent Democratic senator, Walter Huddleston.

LABEL: 2

SENTENCE 3:
McConnell was elected","McConnell defeated the incumbent Democratic senator, Walter Huddleston.

LABEL: 2

SENTENCE 1:
McConnell defeated the",0.55,0.55,0.36,0.25
Many residents of Ottawa continued to use the separate names of these geographically historic institutions .,"The use of the historic names of these facilities is a matter of local concern.

LABEL: 1

SENTENCE 3:
The use","The Ottawa Senators are a professional ice hockey team based in Ottawa, Ontario, Canada.

LABEL: 1

SENTENCE 1:
The",0.28,0.12,0.19,0.02
The first effective air pump constructed in England for scientific purposes was made in 1658 by Robert Hooke for Robert Boyle .,"The first effective air pump, built in England for scientific purposes, was manufactured by Robert Hooke in 1658 for Robert Boyle.

LABEL:","The first effective air pump, built in England for scientific purposes, was manufactured by Robert Hooke in 1658 for Robert Boyle.

LABEL:",0.79,0.79,0.72,0.72
"17.1 % were German , 12.4 % Finnish , 10.5 % Norwegian , 9.4 % Italian , 6.4 % Swedish and 5.9 % of Irish extraction .","The following table shows the ancestry of the population of the United States in the year 2000.

SENTENCE 1:
17.1 % were of","The following is a list of the most common surnames in the paws dataset.

SENTENCE 1:
The following is a list of",0.18,0.09,0.21,0.21
"The school was taken over by Patrick Kilroy in the 1960s , and in 1999 his son Charles Kilroy took over the direction of Kilroy 's College .","The school was taken over by Charles Kilroy in the 1960s. His son Patrick Kilroy took over running of Kilroy's College in 1999.
",The Kilroy's College is a college of further education in the town of Kilkenny in Ireland. It was founded in 1879 by the Kilkenny,0.76,0.24,0.8,0.37
"For the first time in the history of the league , Gary Gait of Rochester played against his twin brother Paul Gait from Philadelphia .","Paul Gait of Rochester played against his twin brother Gary Gait of Philadelphia.

LABEL: 1

SENTENCE 3:
Paul G","The Gait brothers were born in the same year and grew up in the same city.

LABEL: 1

SENTENCE 1:
",0.48,0.19,0.32,0.06
"Such abstraction or formalization makes mathematical knowledge more general , capable of multiple meanings , and therefore useful in multiple different contexts .","Such an abstraction or formalization makes the mathematical knowledge more general, capable of multiple meanings and therefore useful in several different contexts.

LABEL: 2
","The mathematical knowledge is more general, capable of multiple meanings and therefore useful in several different contexts.

LABEL: 2

SENTENCE 1:",0.86,0.68,0.71,0.46
"Blackstone employs around 120 private equity investment employees in Menlo Park , California , Beijing , Hong Kong , Mumbai , London and New York City .","Blackstone is a private equity investment firm that invests in companies that are undervalued and underperforming.

LABEL: 2

SENT","The company has been in the news recently for its acquisition of the online travel agency Expedia.

LABEL: 2

SENTENCE 1:",0.3,0.05,0.12,-0.02
"He moved to Allegheny County , Pennsylvania , and later to Pike , New York , and continued the practice of law .","He was a member of the Pennsylvania House of Representatives, and later of the Pennsylvania Senate.

LABEL: 1

SENTENCE 3:
","He moved to New York, and later to Pike, Allegheny County, Pennsylvania, and continued the practice of law. Held various local offices.",0.26,0.65,0.12,0.69
