completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
A change of season and less food usually cause certain animals to migrate.,"No change in leukocyte migration in control animals.

LABEL: neutral

SENTENCE 3:
No change in leukocyte migration in control animals.","No change in leukocyte migration in control animals.

LABEL: neutral

SENTENCE 1:
No change in leukocyte migration in control animals.",0.12,0.12,0.55,0.55
The number of daylight hours each day would be greatest during the summer near the north pole.,"The satellite would see different strips of the Earth at the same local time each day.

LABEL: neutral

SENTENCE 3:
The","The satellite would see different strips of the Earth at the same local time each day.

LABEL: neutral

SENTENCE 1:
The",0.26,0.26,0.01,0.04
A complex machine is described by: it is made of more than one simple machine.,"The following describes a simple method for installing SLIDA on a single-user machine.

LABEL: neutral

SENTENCE 3:
The","

SENTENCE 1:
The following describes a simple method for installing SLIDA on a single-user machine.

LABEL: neutral
",0.18,0.18,0.19,0.3
One function of the cardiovascular system is to transport gases throughout the body.,"The areas of study are body fluids, homeostasis, membrane transport, membrane potentials, and the functions of the musculoskeletal, cardiovascular, respiratory, renal, endocrine,","The areas of study are body fluids, homeostasis, membrane transport, membrane potentials, and the functions of the musculoskeletal, cardiovascular, respiratory, renal, endocrine,",0.17,0.17,0.37,0.37
A complex machine is described by: it is made of more than one simple machine.,"Some machines, such as bicycles, are complex because they involve more than one simple machine.

LABEL: entails

SENTENCE 3:","Some machines, such as bicycles, are complex because they involve more than one simple machine.

LABEL: entails

SENTENCE 1:",0.35,0.35,0.33,0.35
Ice cubes are an example of the solid form of water.,"Melting ice cubes in sunlight (liquid to solid).

LABEL: entails

SENTENCE 3:
Melting ice cubes in sunlight (","Melting ice cubes in sunlight (solid to liquid).

LABEL: entails

SENTENCE 1:
Melting ice cubes in sunlight (",0.21,0.21,0.36,0.37
Strong odor helps some animals defend themselves against predators.,"Some animals have strong body odors naturally.

LABEL: neutral

SENTENCE 3:
Some animals have strong body odors naturally.","Some animals have strong body odors naturally.

LABEL: neutral

SENTENCE 1:
Some animals have strong body odors naturally.",0.22,0.22,0.58,0.59
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","The large intestine, along with the esophagus, stomach, and the small intestine, are part of the body's digestive system.

LABEL: is","The large intestine, along with the esophagus, stomach, and the small intestine, are part of the body's digestive system.

LABEL: does",0.32,0.32,0.25,0.15
It would help conserve water to turn off water while brushing teeth.,"The water would be a snap.

LABEL: negative

SENTENCE 3:
The water would be a snap.

LABEL","I would like to brush my teeth.

LABEL: positive

SENTENCE 1:
I would like to brush my teeth.

",0.14,0.2,0.32,0.43
A complex machine is described by: it is made of more than one simple machine.,"Simple Machines Sort Mail Describes the use of simple machines in sorting mail.

LABEL: neutral

SENTENCE 3:
Simple","Simple Machines Sort Mail Describes the use of simple machines in sorting mail.

LABEL: neutral

SENTENCE 1:
Simple",0.12,0.12,0.37,0.38
Gravity and magnetism are both common forces.,"we thus speak of the force of electricity, of magnetism, of gravity.

LABEL: neutral

SENTENCE 3:
we thus","the force of electricity, of magnetism, of gravity.

LABEL: neutral

SENTENCE 1:
we thus speak of the force",0.08,0.08,0.25,0.32
It takes about one year for earth to orbit the sun.,"It actually takes the Earth 365.2422 days to complete its orbit around the sun.

LABEL: entails

SENTENCE 1:
","The Earth is a planet in the Solar System.

LABEL: entails

SENTENCE 1:
The Earth is a planet in the Solar",0.47,0.12,0.22,0.3
Heat is produced when paper is burned.,"When the nucleus of an atom splits, nuclear energy is produced in the form of heat energy and light energy.

LABEL: neutral

SENT","When the nucleus of an atom splits, nuclear energy is produced in the form of heat energy and light energy.

LABEL: neutral

SENT",0.13,0.13,0.14,0.14
Exercising regularly is a good health habit.,"Regular aerobic exercise is essential to good health.

LABEL: entails

SENTENCE 3:
Regular aerobic exercise is essential to good health.","Regular aerobic exercise is essential to good health.

LABEL: does not entail

SENTENCE 3:
Regular aerobic exercise is essential to good",0.22,0.21,0.6,0.36
Gravity and magnetism are both common forces.,"The force of gravity is the same for both bullets;

LABEL: neutral

SENTENCE 3:
The force of gravity is the same","The force of gravity is the same for both bullets;

LABEL: neutral

SENTENCE 1:
The force of gravity is the same",0.14,0.14,0.37,0.33
Moss is best classified as a nonvascular plant.,"The mosses are a division of the plant kingdom that includes the liverworts, hornworts, and mosses. Mosses are nonvascular plants that","The mosses are a division of the plant kingdom that includes the liverworts, hornworts, and mosses.

LABEL: entails
",0.14,0.15,0.42,0.15
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The neutral is the conductor that connects the two poles of a power supply.

LABEL: positive

SENTENCE 3:
The neutral is","The other makes insulators for electrical wire and cable.

LABEL: neutral

SENTENCE 1:
The other makes insulators for electrical",0.06,0.18,0.18,0.36
The sun is classified as a star.,"This star must be the last star to be classified as a circumpolar star.

LABEL: neutral

SENTENCE 3:
This","This star must be the last star to be classified as a circumpolar star.

LABEL: neutral

SENTENCE 1:
This",0.38,0.38,0.18,0.19
A prism helps people understand what makes up white light.,"WHITE PRISMS

LABEL: neutral

SENTENCE 3:
WHITE PRISMS ;

LABEL: neutral
","WHITE PRISMS ;

LABEL: neutral

SENTENCE 3:
WHITE PRISMS ;

LABEL: neutral",0.1,0.1,0.44,0.46
Sunlight is the main source of energy for all of the organisms in most food chains.,"The main energy source for life on Earth is sunlight.

LABEL: entails

SENTENCE 3:
The main energy source for life on","The sun is the main source of energy for life on Earth.

LABEL: does not entail

SENTENCE 3:
The sun is",0.27,0.43,0.3,0.29
It takes about one year for earth to orbit the sun.,"That large planet takes 29.5 Earth years to complete one orbit.

LABEL: neutral

SENTENCE 3:
That large planet takes","The planet takes 29.5 Earth years to complete one orbit.

LABEL: neutral

SENTENCE 1:
The planet takes 29.",0.26,0.33,0.28,0.31
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","It usually remains dormant (inactive) somewhere in the nerves, and it may reactivate later in life to cause the skin infection called shingles.","It usually remains dormant (inactive) somewhere in the nerves, and it may reactivate later in life to cause the skin infection called shingles.",0.2,0.2,0.32,0.32
A complex machine is described by: it is made of more than one simple machine.,"Simple and complex machines will be identifiable.

LABEL: neutral

SENTENCE 3:
Simple and complex machines will be identifiable.

","The machine will be simple and complex.

LABEL: neutral

SENTENCE 1:
The machine will be simple and complex.

",0.12,0.18,0.48,0.48
The sun is the center of our solar system.,"The Sun is 100 times bigger than the Earth.

SENTENCE 2 is a logical consequence of SENTENCE 1.

SENTENCE 2","The Sun, which is at the center of the solar system, is 100 times bigger than the Earth.

LABEL: does not entail

S",0.34,0.5,0.41,0.29
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"These are well-drained, loamy and sandy soils.

LABEL: neutral

SENTENCE 3:
These are well-d","The soil is well-drained, loamy and sandy.

LABEL: neutral

SENTENCE 1:
The soil is well-",0.14,0.07,0.36,0.34
The sun is the center of our solar system.,"In the heliocentric system, the Sun is considered to be the center of the solar system.

LABEL: entails

SENTENCE","The Sun is the center of the solar system.

LABEL: does not entail

SENTENCE 1:
In the heliocentric",0.57,0.59,0.24,0.31
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid is a phase of matter that has a definite shape and volume.

LABEL: is

SENTENCE 3:
A solid is","A solid is a phase of matter that has a definite shape and volume.

LABEL: does not entail

SENTENCE 3:
A",0.32,0.26,0.43,0.34
Gravity and magnetism are both common forces.,"In 1947, Blackett introduced a theory to account for the Earth's magnetic field as a function of its rotation, with the hope that it would unify both","In 1947, Blackett introduced a theory to account for the Earth's magnetic field as a function of its rotation, with the hope that it would unify both",0.06,0.06,0.3,0.3
Using nutrients and growing are common to all living things.,"Metabolism is commonly used to refer to the breakdown of food and its transformation of all nutrients into energy, but it incorporates all chemical and physiology changes that take place","Metabolism is commonly used to refer to the breakdown of food and its transformation of all nutrients into energy, but it incorporates all chemical and physiology changes that take place",0.1,0.1,0.38,0.38
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"Electrical wire and insulating tape.

LABEL: neutral

SENTENCE 3:
Electrical wire and insulating tape.

LABEL","The electrical wire and insulating tape are connected to the

LABEL: neutral

SENTENCE 1:
The electrical wire and insulating tape are connected",0.21,0.33,0.52,0.37
