completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
It takes about one year for earth to orbit the sun.,"Both take approximately one year to orbit the Sun.

LABEL:

SENTENCE 3:
Both take approximately one year to orbit the Sun","Both take approximately one year to orbit the Sun.

LABEL: neutral

SENTENCE 3:
Both take approximately one year to orbit the",0.37,0.37,0.65,0.43
Exercising regularly is a good health habit.,"Regular exercise and physical activity is important for children because it assists them in establishing good habits that will help them grow up into healthy, active adults.

S","The following is a list of the most common causes of death in children.

LABEL:

SENTENCE 3:
The following is a",0.11,0.14,0.45,0.2
A change of season and less food usually cause certain animals to migrate.,"No change in leukocyte migration in control animals.

LABEL: neutral

SENTENCE 3:
No change in leukocyte migration","No change in leukocyte migration in control animals.

LABEL: positive

SENTENCE 3:
No change in leukocyte migration",0.13,0.13,0.37,0.37
The number of daylight hours each day would be greatest during the summer near the north pole.,"The satellite would pass over the north and south poles, and see different strips of the Earth at the same local time each day.

LABEL: north","The satellite would see different strips of the Earth at the same local time each day.

LABEL: north

SENTENCE 3:
The",0.23,0.26,0.23,0.05
A complex machine is described by: it is made of more than one simple machine.,"The following describes a simple method for installing SLIDA on a multi-user machine.

LABEL: neutral

SENTENCE 3:
The","The following describes a simple method for installing SLIDA on a single-user machine.

LABEL: neutral

SENTENCE 3:
The",0.18,0.18,0.21,0.19
One function of the cardiovascular system is to transport gases throughout the body.,"The areas of study are the nervous system, the immune system, the endocrine system, the cardiovascular system, the respiratory system, the gastrointestinal system, and the","The areas of studey are body fluids, homeostasis, membrane transport, membrane potentials, and the functions of the musculoskeletal, cardiovascular",0.26,0.19,0.23,0.39
A complex machine is described by: it is made of more than one simple machine.,"Some machines, such as bicycles, are complex because they involve more than one simple machine.

LABEL: entails

SENTENCE 3:
","Some machines, such as bicycles, are complex because they involve more than one simple machine.

LABEL: entails

SENTENCE 3:
",0.35,0.35,0.33,0.33
Ice cubes are an example of the solid form of water.,"The sun is a star (solid to liquid).

LABEL: entails

SENTENCE 3:
The sun is a star (solid to","The sun is a star.

LABEL:

SENTENCE 3:
The sun is a star.

LABEL:

",0.13,0.08,0.31,0.46
Strong odor helps some animals defend themselves against predators.,"Some animals have strong body odors naturally.

LABEL:
Some animals have strong body odors naturally.

SENTENCE 3:
","Some animals have strong body odors naturally.

LABEL: neutral

SENTENCE 3:
Some animals have strong body odors naturally.",0.23,0.22,0.55,0.58
"Esophagus, stomach, intestines are the structures that make up the digestive system in the human body.","The large intestine, along with the esophagus, stomach, and the small intestine, are part of the body's digestive system.

LABEL:","The large intestine, along with the esophagus, stomach, and the small intestine, are part of the body's digestive system.

LABEL:",0.32,0.32,0.45,0.45
It would help conserve water to turn off water while brushing teeth.,"The water would be a snap to clean up.

LABEL: neutral

SENTENCE 3:
The water would be a snap to clean","The water would be a snap.

LABEL: neutral

SENTENCE 3:
The water would be a snap.

LABEL",0.18,0.14,0.39,0.32
A complex machine is described by: it is made of more than one simple machine.,"The Mail Carrier Explains the mail carrier's job.

LABEL:
neutral

SENTENCE 3:
The Mail Carrier Explains the","Simple Machines Sort Mail Describes the use of simple machines in sorting mail.

LABEL: neutral

SENTENCE 3:
Simple Machines Sort",0.0,0.11,0.27,0.38
Gravity and magnetism are both common forces.,"we thus speak of the force of electricity, of magnetism, of gravity.

LABEL: positive

SENTENCE 3:
we thus","we thus speak of the force of electricity, of magnetism, of gravity.

LABEL: positive

SENTENCE 3:
we thus",0.08,0.08,0.27,0.27
It takes about one year for earth to orbit the sun.,"The Earth is actually a sphere.

LABEL: entails

SENTENCE 3:
The Earth is actually a sphere.

LABEL","The Earth is a sphere.

LABEL: sphere

SENTENCE 3:
The Earth is a sphere.

LABEL: sphere",0.14,0.15,0.39,0.59
Heat is produced when paper is burned.,"The nucleus of an atom splits, nuclear energy is produced in the form of heat energy and light energy.

LABEL: nuclear

SENTENCE","The nucleus of an atom splits into two parts.

LABEL: nuclear

SENTENCE 3:
The nucleus of an atom splits into two",0.14,0.0,0.23,0.34
Exercising regularly is a good health habit.,"Regular aerobic exercise is essential to good health.

LABEL: entails

SENTENCE 3:
Regular aerobic exercise is essential to good health.","Regular aerobic exercise is essential to good health.

LABEL: entails

SENTENCE 3:
Regular aerobic exercise is essential to good health.",0.22,0.22,0.6,0.6
Gravity and magnetism are both common forces.,"The force of gravity is the same for both bullets;

LABEL: positive

SENTENCE 3:
The force of gravity is the same","The force of gravity is the same for both bullets;

LABEL: positive

SENTENCE 3:
The force of gravity is the same",0.14,0.14,0.32,0.32
Moss is best classified as a nonvascular plant.,"The archegonia are the reproductive organs of mosses.

LABEL:

SENTENCE 3:
The archegonia are the reproductive","The archegonia are the reproductive organs of mosses.

LABEL: ovules

SENTENCE 3:
The ovules are the",0.0,0.0,0.36,0.29
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"the insulators are made of a special material.

LABEL: conductive

SENTENCE 3:
the insulators are made of a","the insulators are made of a special material.

LABEL: conductive

SENTENCE 3:
the insulators are made of a",0.12,0.12,0.27,0.27
The sun is classified as a star.,"This star must be the last star to be classified as a circumpolar star.

LABEL: circumpolar

SENTENCE 3:","This star must be the last star to be classified as a circumpolar star.

LABEL: circumpolar

SENTENCE 3:",0.4,0.4,0.29,0.29
A prism helps people understand what makes up white light.,"WHITE PRISMS ;

LABEL: neutral

SENTENCE 3:
WHITE PRISMS ;

LABEL: neutral","WHITE PRISMS ;

LABEL: neutral

SENTENCE 3:
WHITE PRISMS ;

LABEL: neutral",0.1,0.1,0.46,0.46
Sunlight is the main source of energy for all of the organisms in most food chains.,"The sun is the main energy source for life on Earth.

LABEL: entails

SENTENCE 3:
The sun is the main energy","The sun is the main energy source for life on Earth.

LABEL:

SENTENCE 3:
The sun is the main energy source",0.32,0.32,0.35,0.52
It takes about one year for earth to orbit the sun.,"The planet takes 29.5 Earth years to complete one orbit.

LABEL:
That large planet takes 29.5 Earth years to complete one orbit","The planet takes 29.5 Earth years to complete one orbit.

LABEL: negative

SENTENCE 3:
The planet takes 29.",0.29,0.33,0.55,0.31
"Seeds that remain inactive until the right conditions of light, water, and soil are present are called dormant","The skin infection called shingles is caused by the reactivation of the virus that causes chickenpox.

LABEL: active

SENTENCE","It usually remains dormant (inactive) somewhere in the nerves, and it may reactivate later in life to cause the skin infection called shingles.",0.11,0.2,0.14,0.32
A complex machine is described by: it is made of more than one simple machine.,"The machines will be able to identify themselves.

LABEL: simple

SENTENCE 3:
The machines will be able to identify themselves.","The machines will be identified by their ability to perform a task.

LABEL: complex

SENTENCE 3:
The machines will be identified",0.06,0.11,0.43,0.42
The sun is the center of our solar system.,"The Sun, which is at the center of the solar system, is 100 times bigger than the Earth.

LABEL: entails

SENTENCE","The Sun, which is at the center of the solar system, is 100 times bigger than the Earth.

LABEL:
The Sun, which is",0.53,0.5,0.22,0.32
This statement best describes sandy soils: sandy soils allow water to drain quickly.,"These soils are well-drained, loamy and sandy.

LABEL: neutral

SENTENCE 3:
These soils are well-","The soil is well-drained, loamy and sandy.

LABEL: loamy

SENTENCE 3:
The soil is lo",0.21,0.07,0.35,0.36
The sun is the center of our solar system.,"The Earth is considered to be the center of the solar system.

LABEL: entails

SENTENCE 3:
The Moon is considered to","The Sun is considered to be the center of the solar system.

LABEL:
The Sun is considered to be the center of the solar system.",0.47,0.47,0.23,0.78
"A definite shape and a definite volume are properties of the solid, only state(s) of matter.","A solid is a phase of matter that has a definite shape and volume.

LABEL: entails

SENTENCE 3:
A solid is","A solid is a phase of matter that has a definite shape and volume.

LABEL:

SENTENCE 3:
A solid is a",0.32,0.32,0.36,0.41
Gravity and magnetism are both common forces.,"In 1947, Blackett introduced a theory to account for the Earth's magnetic field as a function of its rotation, with the hope that it would unify both","In 1947, Blackett introduced a theory to account for the Earth's magnetic field as a function of its rotation, with the hope that it would unify both",0.06,0.06,0.3,0.3
Using nutrients and growing are common to all living things.,"The human body is made up of cells, which are made up of molecules, which are made up of atoms, which are made up of    ","SENTENCE 2:
The metabolic rate of a cell is the rate at which it can break down food and      transform it into energy",0.06,0.06,0.27,0.3
Electrical wires are usually covered with plastic or rubber to insulate the electrical wire.,"The electrical wire and insulating tape.

LABEL: ground

SENTENCE 3:
The electrical wire and insulating tape.

","The electrical wire and insulating tape.

LABEL: ground

SENTENCE 3:
The electrical wire and insulating tape.

",0.27,0.27,0.43,0.43
