completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
"Then, I thought if I should accepted to go with him.","I considered.

LABEL: 2

SENTENCE 3:
I considered.

LABEL: 3

SENTENCE 4","I considered.

LABEL: 2

SENTENCE 1:
Then I considered.

LABEL: 3

SENTENCE",0.17,0.17,0.44,0.46
It was one of the most important cities due to its natural resources.,"The city was founded in the third millennium b.c. on the north shore of the bay, and reached a peak during the tenth century b.c.","SENTENCE 2:
The city was founded in the third millennium b.c. on the north shore of the bay, and reached a peak during the",0.15,0.16,0.41,0.21
Maybe three months. ,"""I'm not sure.""

LABEL: 1

SENTENCE 3:
""I'm not sure.""

LABEL: 2","I'm not sure.

LABEL: 1

SENTENCE 1:
I'm not sure.

LABEL: 2

",0.0,0.0,0.45,0.44
The conversation was one Dave had heard hundreds of times. ,"I'm not sure I understand what you're saying.

LABEL: 2

SENTENCE 3:
I'm not sure I understand what","I'm not sure I understand.

LABEL: 2

SENTENCE 1:
I'm not sure I understand.

LABEL",0.0,0.0,0.29,0.45
The Catholic Cathedral was looted and then later burned; it now lies empty and ruined.,"The church of Panagia Theoskepastos houses a fine 14th-century icon, and the Catholic Cathedral has a tenth-century Madonna and","The church of Panagia Theoskepastos houses a fine 14th-century icon, and the Catholic Cathedral has a tenth-century Madonna and",0.22,0.22,0.23,0.23
I always itemize.,"oh i've never itemized yet

LABEL: 2

SENTENCE 3:
oh i've never itemized yet

LABEL","i've never itemized yet

LABEL: 2

SENTENCE 1:
oh i've never itemized yet

LABEL:",0.1,0.11,0.58,0.53
Some people are annoyed by the singer from Pearl Jam.,"Pearl Jam's  new album, ""Vitalogy,"" is a return to the band's roots, but it's not a return to the  band",Pearl Jam detractors still can't stand singer Eddie  They say he's unbearably self-important and limits the group's appeal by refusing to,0.12,0.11,0.33,0.3
There were ten times as many of the Sultan's armies than Byzantines.,"The Sultan's army was outnumbered ten to one.

LABEL: 1

SENTENCE 3:
The Sultan's army was outnumbered","The Sultan's armies massed outside the city walls, outnumbering the Byzantines ten to one.

LABEL: 1

SENT",0.25,0.32,0.48,0.39
He lightly pressed blood from a pain onto the carcass.,"The blood on the canvas was a reminder of the man who had been killed.

LABEL: 1

SENTENCE 3:
The blood","The blood was a little too much for the canvas, so he dabbed it with a paintbrush.

LABEL: 1

SENTENCE",0.19,0.2,0.31,0.25
Dinosaurs had survived and were trying to eat.,"Dinosaurs poked around the remains; twitchy little scavengers, fighting over scraps.

LABEL: 1

SENTENCE","Dinosaurs poked around the remains; twitchy little scavengers, fighting over scraps.

LABEL: 1

SENTENCE",0.09,0.09,0.28,0.28
Deficiencies and recommendations reported by auditors are examples of other reviews.,"audits and reviews, including those showing deficiencies and recommendations reported by auditors and others who evaluate agencies' operations, (2) determine proper actions in response to","

SENTENCE 2:
The agency's management must take appropriate actions to correct or otherwise resolve the matters brought to management's attention.

S",0.33,0.0,0.36,0.23
The ferries to Discovery Bay are expensive.,"There are also ferries to Discovery Bay.

LABEL: 2

SENTENCE 1:
There are also ferries to Discovery Bay.","There are also ferries to Discovery Bay.

LABEL: 2

SENTENCE 1:
There are also ferries to Discovery Bay.",0.4,0.4,0.56,0.56
Pro-choices say the close-up images are unfair.,"The woman's body is the only thing that matters.

LABEL: 1

SENTENCE 3:
The woman's body is the only","The woman is the one who is being cut out of the picture.

LABEL: 1

SENTENCE 1:
The woman is the",0.07,0.07,0.31,0.19
The book was first drafted in early 1915.,"Mack Lee, Body Servant of General Robert E. Lee Through the Civil War, published in 1918.

SENTENCE 1:
Mack","Mack Lee, Body Servant of General Robert E. Lee Through the Civil War, published in 1918.

LABEL: 2

SENT",0.15,0.15,0.17,0.11
Both people are dedicated to keeping the secret.,"Two is enough for a secret.

LABEL: 2

SENTENCE 1:
Two is enough for a secret.

LABEL","I am not a secret.

LABEL: 2

SENTENCE 1:
I am not a secret.

LABEL: 3",0.08,0.08,0.47,0.56
Over time agencies faced rigid environments where nothing changed.,"Further, given the dynamic environment agencies face, employees need incentives, training, and support to help them continually learn and adapt.

SENTENCE 1:","Further, given the dynamic environment agencies face, employees need incentives, training, and support to help them continually learn and adapt.

LABEL: 3
",0.06,0.06,0.38,0.36
Screening needs to make sure all alcoholics get into treatment.,"The final aim of screening must be improved outcomes through referral and counseling.

SENTENCE 1:
The final aim of screening must be improved outcomes through","The final aim of screening must be improved outcomes through referral and counseling.

LABEL: 2

SENTENCE 1:
The final aim of",0.06,0.06,0.46,0.28
We hoped.,"'We're not going to get any better.'

LABEL: 1

SENTENCE 1:
'We're not going to get any","'I'm not sure what to do.'

LABEL: 1

SENTENCE 1:
'I'm not sure what to do.'",0.1,0.0,0.39,0.47
 The critics either like or really dislike that one but I liked it ,yeah uh-huh yeah it's one of the things uh if you read in the newspapers and stuff he's the critics really like it or they really,yeah uh-huh yeah it's one of the things uh if you read in the newspapers and stuff he's the critics really like it or they really,0.24,0.24,0.44,0.44
He lost all of his hair in a fire.,"He pointed at his bald head.

LABEL: 2

SENTENCE 3:
He pointed at his bald head.

LABEL","He pointed at his bald head.

LABEL: 2

SENTENCE 1:
He pointed at his bald head.

LABEL",0.15,0.15,0.49,0.48
There is likely going to be another recession soon.,"But the disintermediating voters will find themselves playing the roles of budget analysts and tax wonks.

LABEL: 2

SENTENCE","But when the cushion is spent in a year or two, or when the next recession arrives, the disintermediating voters will find themselves playing the roles of",0.0,0.11,0.12,0.23
"There are three outlet centers in Troyes, all of which sell only French fashions.","Troyes is also a center for shopping, with two outlet centers selling both French and international designer-name fashions and home accessories.

S","Troyes is also a center for shopping, with two outlet centers selling both French and international designer-name fashions and home accessories.

S",0.22,0.22,0.53,0.53
Communists messed with American democracy during the Cold War.,"The Cold War was over, and the United States was no longer at war with the Soviet Union.

LABEL: 2

SENTENCE 3","The CIA was the most secretive agency in the world.

LABEL: 2

SENTENCE 1:
The CIA was the most secret",0.19,0.07,0.18,0.31
Stark did not cup a hand to catch San'doro's blood.,"San'doro's blood ran over Stark's blade and into Stark's other cupped hand.

LABEL: 3

SENTENCE 3","San'doro's blood ran over Stark's blade and into Stark's other cupped hand.

LABEL: 3

SENTENCE 3",0.25,0.25,0.26,0.26
Acute bronchitis can lead to loss of work days.,"Acute Bronchitis Upper Respiratory Symptoms Lower Respiratory Symptoms Work Loss Days Minor Restricted Activity Days (minus asthma attacks)

LABEL","Acute Bronchitis Upper Respiratory Symptoms Lower Respiratory Symptoms Work Loss Days Minor Restricted Activity Days (minus asthma attacks)

LABEL",0.29,0.29,0.32,0.32
"Dan Burton was the 500th guest on Good Morning, America.","The FBI has been investigating the Kuhn paperback for more than a year, and has been unable to determine whether the book is a forgery or a","The FBI has seized the Kuhn paperback, but it is not clear whether the paperback is the same one that was used to make the copycat",0.05,0.11,0.04,0.11
Gore has been away from Clinton for six years.,"Gore has been Clinton's lackey for more than six years.

LABEL: 2

SENTENCE 3:
Gore has been","Gore has been Clinton's lackey for more than six years.

LABEL: 3

SENTENCE 3:
Gore has been",0.52,0.52,0.31,0.33
"When tea was done, he took his hands off me.",", his daughter, his wife, his mother, his brother, his sister, his father's father, his mother's mother, his father's father's father","

SENTENCE 2:
Of how, when tea was done, and everyone had stood,He reached for my head, put his hands over it",0.06,0.44,0.24,0.45
Supplemental data is less accurate than primary data.,We also use the same sensitivity analysis to estimate the value of the additional benefits that would accrue to the public if the benefits of the proposed rule were to be,"The following sensitivity calculations are performed to estimate the benefits of the proposed changes to the Medicare drug benefit.

LABEL: 2

SENTENCE 1",0.0,0.0,0.21,0.12
The man knew something.,"How did this man know?

LABEL: 1

SENTENCE 1:
How did this man know?

LABEL: 2","I don't know.

LABEL: 1

SENTENCE 1:
I don't know.

LABEL: 2

",0.1,0.0,0.57,0.44
"In usual circumstances, what is said is not to be shared..","Normally, these discussions are kept secret.

LABEL: 1

SENTENCE 1:
Normally, these discussions are kept secret.","The following is a list of the words in the sentence.

LABEL: 1

SENTENCE 3:
The following is a list of",0.0,0.12,0.61,0.25
This is one of the highest returns on investment out of all the government agencies.,"A stable funding level also supports GAO's strong return on investment of $57 for every $1 spent, it creates the environment necessary to recruit, retain,","A stable funding level not only supports GAO's strong return on investment of $57 for every $1 spent, it creates the environment necessary to recruit, retain",0.2,0.19,0.23,0.25
There was no deferred maintenance.,"Summary of Deferred Maintenance as of September 30, 199Z (in Millions of Dollars):

LABEL: 3

SENTENCE 3","The following is a list of the deferred maintenance items for the facility.

SENTENCE 2:
The following is a list of the deferred maintenance items",0.18,0.13,0.22,0.55
Everyone thinks she's sentimental. ,"I'm not sentimental, you know."" She paused.

LABEL: 2

SENTENCE 1:
I'm not sentimental,","I'm not sentimental, you know."" She paused.

LABEL: 2

SENTENCE 1:
I'm not sentimental,",0.19,0.19,0.34,0.34
He thought to himself that they can continue shooting.,"He thought to himself, ""they can't go on shooting.

LABEL: 2

SENTENCE 3:
He thought to himself,","He was a man of action, and he was a man of action.

LABEL: 3

SENTENCE 3:
He was a",0.52,0.07,0.45,0.23
"We spent a lot of time in Douglas, Arizona during our trip.","um-hum yes i was amazed we spent the only time we played on our trip was in Douglas Arizona and uh that was just

LABEL: 2","um-hum yes i was amazed we spent the only time we played on our trip was in Douglas Arizona and uh that was just

LABEL: 2",0.31,0.31,0.34,0.34
An audit after the award has been presented.,"Participate in the postaward audit for assessing thedegree of success of the acquisition.

LABEL: 1

SENTENCE 3:
","Participate in the postaward audit for assessing thedegree of success of the acquisition.

LABEL: 1

SENTENCE 1:
",0.16,0.16,0.32,0.3
It has been reported by The Star that Jodie Foster is not pregnant,"The Star reports that actress Jodie Foster is pregnant through artificial insemination.

LABEL: 3

SENTENCE 3:
The","The Star reports that actress Jodie Foster is pregnant through artificial insemination.

LABEL: 3

SENTENCE 3:
The",0.47,0.47,0.17,0.17
The NIT semifinals take place tonight.,"and the NIT semifinals are on tonight

LABEL: 1

SENTENCE 1:
and the NIT semifinals are on tonight","and the NIT semifinals are on tonight

LABEL: 1

SENTENCE 1:
and the NIT semifinals are on tonight",0.33,0.33,0.66,0.66
Neither arsenic nor strychnine would be effective on Emily.,"Arsenic would put poor Emily out of the way just as well as strychnine. 

LABEL: 3

SENTENCE 3","Arsenic would put poor Emily out of the way just as well as strychnine. 

LABEL: 3

SENTENCE 3",0.22,0.22,0.35,0.35
