completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Joshua Gruss is the son of financier Martin D. Gruss and grandson of the financier and philanthropist Joseph S. Gruss .,Joseph S. Gruss was the son of financier Martin D. Gruss and grandson of the financier and philanthropist Martin D. Gruss.,"Joshua Gruss is the son of financier Joseph S. Gruss and grandson of the financier and philanthropist Martin D. Gruss.
",0.78,0.8,0.73,0.89
"The most important rivers of the district are the Willkanuta on the western border of the district and the Sallqa Mayu , one of its right-wing tributaries .","The Sallqa Mayu is the most important river of the district.

LABEL: 1

SENTENCE 1:
The most important","The most important rivers of the district are the Willkanuta on the right border of the district and the Sallqa Mayu, one of its western tribut",0.31,0.87,0.27,0.74
"Born in 1841 in Lawrence County , Arkansas , Gardenhire and his family moved to Marion County , Tennessee , when he was 10 years old .","He was a farmer and a member of the Methodist Episcopal Church.

LABEL: 2

SENTENCE 1:
Born in 1841","He was a farmer and a member of the Methodist Episcopal Church.

LABEL: 2

SENTENCE 1:
Born in 1841",0.15,0.15,0.15,0.15
"He is also the author of six book editions related to other important authors that appeared in Hiperión , Visor , Sudamericana and modernista publishers .","He is also the author of six book editions related to other important authors who appeared in the publishers of Hiperión, Visor, Sudamericana and Modern","He is also the author of six book editions related to other important authors who appeared in the publishers of Hiperión, Visor, Sudamericana and Modern",0.84,0.84,0.76,0.76
"`` Madang '' was commissioned by Evans Deakin in Brisbane , Queensland , on August 10 , 1968 , and launched on November 28 , 1968 .","`` Madang '' was built by Evans Deakin in Brisbane, Queensland, launched on August 10, 1968 and commissioned on November 28, 1968.

LAB","`` Madang '' was built by Evans Deakin in Brisbane, Queensland, launched on August 10, 1968 and commissioned on November 28, 1968.

LAB",0.85,0.85,0.68,0.68
"Hightower studied and worked in Austin and traveled throughout India , later he traveled to Mexico , Egypt , Turkey , Morocco and throughout Europe .","Hightower studied and worked in Austin and traveled throughout India. Later, Hightower traveled to Mexico, Egypt, Turkey, Morocco, and throughout Europe.","Hightower studied and worked in Austin and traveled throughout India. Later, Hightower traveled to Mexico, Egypt, Turkey, Morocco, and throughout Europe.",0.95,0.95,0.85,0.85
"Doughty is the informal guardian of a little girl named Lou ( Lucy ) , whom he has left in his car outside the prison .","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he left in his car outside the prison.

LABEL:","Lou is the informal guardian of a little girl named Lucy ( Doughty ), whom he left in his car outside the prison.

LABEL:",0.86,0.86,0.65,0.65
"William Cook and Son of Waimate North , who had built the church of St. John the Baptist in 1871 , were also the builders of St James .","The builders of St. James were also William William Cook and the son of Waimate North, who in 1871 built the Church of St. John the","The builders of St. James were also William William Cook and the son of Waimate North, who in 1871 built the Church of St. John the",0.58,0.58,0.55,0.55
"The Potez X was a colonial French transport aircraft of the 1920s , designed and built by Potez .","The Potez X was a French colonial transport aircraft designed and built by Potez in the 1920s.

LABEL: 1

S","The Potez X was a French colonial transport aircraft designed and built by Potez in the 1920s.

LABEL: 1

S",0.7,0.7,0.67,0.67
Vivek Ranadive brought together a group managed by Kevin Johnson to keep the team in Sacramento .,"The team was sold to a group led by Vivek Ranadive and moved to Sacramento.

LABEL: 1

SENTENCE 1","Kevin Johnson brought together a group led by Vivek Ranadive to retain the team in Sacramento.

LABEL: 1

SENTENCE",0.29,0.57,0.4,0.54
"He was taken under the protective wing of now Frankie Donner , then Frankie Brady .","Frankie Donner was a former boxer who had been a member of the Irish Republican Army.

LABEL: 1

SENTENCE 1","He was taken under the protective wing of Frankie Donner, now Frankie Brady.

LABEL: 1

SENTENCE 1:
",0.12,0.77,0.17,0.55
Joshua Gruss is the son of financier Joseph S. Gruss and grandson of financier and philanthropist Martin D. Gruss .,"Joseph S. Gruss was a financier and philanthropist.

LABEL: 2

SENTENCE 1:
Joshua Gruss","Joshua Gruss is son of the financier Joseph S. Gruss and grandson of the financier and philanthropist Martin D. Gruss.
",0.42,0.92,0.32,0.86
"These points are extreme , see also uninhabited communities of Canada for inhabited places .","The extreme communities of Canada are located in the extreme north of the country.

LABEL: 1

SENTENCE 1:
The extreme communities","Many of these points are uninhabited ; see also extreme communities of Canada for inhabited places.

LABEL: 1

SENTENCE 1",0.24,0.69,0.29,0.49
The SAARC Secretariat was established in Kathmandu on 16 January 1987 and was inaugurated by Late King Birendra Bir Bikram Shah of Nepal .,The SAARC secretariat was founded on 16 January 1987 in Kathmandu and inaugurated by the late King Birendra Bir Bikram Shah of,The SAARC secretariat was founded on 16 January 1987 in Kathmandu and inaugurated by the late King Birendra Bir Bikram Shah of,0.8,0.8,0.75,0.75
He had a son named Hannah and a daughter named Mariah .,"Hannah had a son named Harrison and a daughter named Mariah.

LABEL: 1

SENTENCE 1:
Hannah had a","Hannah had a son named Harrison and a daughter named Mariah.

LABEL: 1

SENTENCE 1:
Hannah had a",0.62,0.62,0.34,0.34
Oblast is a Slavic term that exists in the Russian language . Russian was official in all republics .,"The Russian language is the official language of the Russian Federation.

LABEL: 2

SENTENCE 1:
The Russian language is the official","Oblast is a Slavic term that exists in the Russian language, Russian was official in all the republics.

LABEL: 1

S",0.26,0.89,0.29,0.64
"Todd , during an April 1994 `` Soap Opera Update '' interview , said that the only thing that he admired about Howarth was his clothing style .","Howarth said that Todd was a `` good '' actor.

LABEL: 1

SENTENCE 1:
During an interview in April 1994","During an interview in April 1994 `` Soap Opera Update '' Howarth said that the only thing he admired of Todd was his clothing style.

LABEL",0.24,0.77,0.21,0.64
A basic version of the variable lyrics :,"A basic version of the variable lyrics is :

LABEL: 2

SENTENCE 1:
A basic version of the variable lyrics is :","A more advanced version of the variable lyrics is :

LABEL: 2

SENTENCE 1:
A basic version of the variable lyrics is",0.52,0.5,0.68,0.54
"Born in Palermo , the son of the stage director and folk musician Amato , after high school Emma Muzzi Loffredo moved to Rome , where his mother lived .","In Rome, he studied at the Accademia di Belle Arti, where he graduated in painting in 1994.

LABEL: 2

S","He studied at the Accademia di Belle Arti di Roma, where he graduated in painting in 1994.

LABEL: 2

SENT",0.13,0.09,0.05,0.02
"New Maysville is an unincorporated community in Jackson Township , Putnam County , in the U.S. state of Indiana .","New Maysville is a community in Jackson Township, Putnam County, in the U.S. state of Indiana.

LABEL: 2
","New Maysville is an unlawful community in Jackson Township, Putnam County, in the U.S. state of Indiana.

LABEL: 1",0.86,0.89,0.62,0.56
"Umberto Mozzoni was born in Buenos Aires , but his family later moved to Macerata , Italy .","He was a member of the Italian Communist Party.

LABEL: 1

SENTENCE 1:
Umberto Mozzoni was born","Umberto Mozzoni was born in Macerata, Italy, but his family moved to Buenos Aires later.

LABEL: 1

",0.25,0.62,0.18,0.61
The company was founded by the South African entrepreneur and industrialist Ivor Ichikowitz and is based in South Africa with its headquarters in Sandton .,"The Group is a diversified industrial group with interests in the defence, energy, mining, property, and food sectors.

LABEL: 2

","The Group is a diversified industrial group with interests in the aerospace, defence, energy, mining, property, and telecommunications sectors.

LABEL:",0.18,0.18,0.13,0.16
"Five other cases have been diagnosed in Italy , in Brazil , two in Germany and in Poland , and another case was reported in 2010 .","The virus is transmitted by the bite of an infected mosquito.

LABEL: 2

SENTENCE 1:
The virus is transmitted by the","The virus is transmitted by direct contact with infected animals or their secretions.

LABEL: 2

SENTENCE 1:
The virus is",0.0,0.0,0.2,0.11
"When Kuomingtang - Yanji forces bombed , the prisoners were transported to a prison in Jilin .","The prisoners were moved to a prison in Yanji.

LABEL: 1

SENTENCE 1:
When Kuomingtang forces bom","When Kuomingtang forces bombed Jilin, the prisoners were moved to a prison in Yanji.

LABEL: 1

SENT",0.45,0.71,0.38,0.48
"On September 8 , 2014 , David Burtka announced on his Twitter page that Harris and he were married over the weekend in Italy .","Harris and Burtka have been together since 2004.

LABEL: 1

SENTENCE 1:
On September 8, 2014, Harris","On September 8, 2014, Harris announced on his Twitter site that David Burtka and he were married on the weekend in Italy.

LABEL:",0.26,0.76,0.17,0.62
"The tour reached Bangkok in Thailand on 12 July 2008 and on November 22 , 2008 in Shanghai .","The tour reached Bangkok, Thailand on July 12, 2008 and Shanghai on November 22, 2008.

LABEL: 2

SENTENCE 1:","The tour reached Bangkok, Thailand on July 12, 2008 and Shanghai on November 22, 2008.

LABEL: 2

SENTENCE 1:",0.72,0.72,0.42,0.42
"Charlotte 's other lacrosse team , the Charlotte Copperheads , plays the indoor version of the game , box lacrosse , in the Professional Lacrosse League .","The Charlotte Copperheads, the indoor lacrosse team of Charlotte, plays the other version of the game, the Box Lacrosse, in the Professional Lacrosse","The Charlotte Copperheads, the indoor lacrosse team of Charlotte, plays the other version of the game, the Box Lacrosse, in the Professional Lacrosse",0.71,0.71,0.66,0.66
"Christine Mikolajuk and Greta Levy were bilingual in 2002 and 2004 , provincial and national regional debating champions .","In 2002 and 2004, Christine Mikolajuk and Greta Levy were regional, provincial and national bilingual debating champions.

LABEL: 1","In 2002 and 2004, Christine Mikolajuk and Greta Levy were regional, provincial and national bilingual debating champions.

LABEL: 1",0.61,0.61,0.62,0.62
"John Marshall Clemens ( August 11 , 1798 -- March 24 , 1847 ) was the father of the author Mark Twain .","John Marshall Clemens ( January 30, 1835 -- April 21, 1911 ) was the son of Mark Twain.

LABEL: 1

","Mark Twain ( August 11, 1798 -- March 24, 1847 ) was the father of John Marshall Clemens.

LABEL: 1
",0.47,0.59,0.43,0.54
"16.2 % were of Finnish , 15.7 % Irish , 13.0 % German , 9.2 % Norwegian , 6.5 % Swedish and 5.4 % American ancestry .","The largest group of immigrants was from Finland, followed by Ireland, Germany, Norway, Sweden and the United States.

LABEL: 2

The","The percentage of people of Finnish, Irish, German, Norwegian, Swedish and American origin in the population of the United Kingdom was 16.2 %, 15.",0.09,0.35,0.09,0.56
This article lists the history record of Phoenix at the University of Wisconsin -- Green Bay .,"The University of Wisconsin -- Phoenix is a private university in Green Bay, Wisconsin.

LABEL: 1

SENTENCE 1:
This article","This article lists the Green Bay history of the University of Wisconsin -- Phoenix.

LABEL: 1

SENTENCE 1:
This article lists",0.35,0.57,0.37,0.45
"Holcomb 's three sons played college football : Chip at Northwestern University , Doug at Purdue University , and Bryan at Arizona State University and Florida State University .","Doug's three sons played College Football.

LABEL: 1

SENTENCE 1:
Doug Doug's three sons played College Football","Doug Doug's three sons played College Football : Chip at Northwestern University, Holcomb at Purdue University, and Bryan at Arizona State University and Florida State",0.32,0.88,0.38,0.62
"The Potez X was a colonial French transport aircraft of the 1920s , designed and built by Potez .","The Potez X was a French 1920s general-purpose colonial transport aircraft designed and built by Potez.

LABEL: 1

","The Potez X was a French 1920s general-purpose colonial transport aircraft designed and built by Potez.

LABEL: 1

",0.72,0.72,0.67,0.67
