completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The bottle was full.,"I poured water from the bottle into the cup until it was full.

LABEL: 1

SENTENCE 1:
I poured water from","I poured water from the bottle into the cup until it was full.

LABEL: 1

SENTENCE 1:
I poured water from",0.32,0.32,0.36,0.36
"The train was short, so it worked out.","I was so excited to see my friend, but I was late. I had to catch the train at 4:30, so there wasn't much time.","I was so excited to see my friend, but I had to catch the train at 4:30. Luckily, it was short, so it worked out.",0.17,0.47,0.47,0.62
The shepherds ended up looking more like dogs.,"Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like dogs.

LABEL: 1

SENT","Sam tried to paint a picture of shepherds with sheep, but they ended up looking more like dogs.

LABEL: 1

SENT",0.48,0.48,0.41,0.41
Alice was behaving so strangely.,"Alice was so worried about her daughter's behaviour that she tried frantically to stop her from barking at the party.

LABEL: 1
","Alice tried frantically to stop her daughter from barking at the party, leaving us to wonder why she was behaving so strangely.

SENTENCE",0.21,0.36,0.34,0.29
Emma's place had been taken by an excellent woman as governess.,"Emma's mother had died long ago, and her place had been taken by an excellent woman as governess.

LABEL: 1

S","Emma's mother had died long ago, and her place had been taken by an excellent woman as governess.

LABEL: 1

S",0.71,0.71,0.61,0.61
She has had the piece since she was a child.,"Mary took out her flute and played one of her favorite pieces. She has had it since she was a child.

LABEL: 1

","Mary took out her flute and played one of her favorite pieces. She has had it since she was a child.

LABEL: 1

",0.48,0.48,0.49,0.49
Tom reached the top of the stairs.,"Ray threw his schoolbag down to Tom after he reached the top of the stairs.

LABEL: 2

SENTENCE 3:
Ray","Tom threw his schoolbag down to Ray after he reached the top of the stairs.

LABEL: 2

SENTENCE 1:
Tom",0.52,0.52,0.32,0.35
The captain and all Mr. Singer's crew had best stay in the cabin until the work was over.,"Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night, that","
Mark was close to Mr. Singer's heels. He heard him calling for the captain, promising him, in the jargon everyone talked that night,",0.23,0.23,0.26,0.29
Terpsichore was easier to pronounce.,"The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
","The actress used to be named Terpsichore, but she changed it to Tina a few years ago, because she figured it was easier to pronounce.
",0.33,0.33,0.54,0.54
Fred was a remarkable man.,"Fred is the only man still alive who remembers my great-grandfather. He was a remarkable man.

SENTENCE 1:
Fred is the","I am the only man who remembers my great-grandfather. He was a remarkable man.

LABEL: 1

SENTENCE 1:",0.37,0.33,0.33,0.3
The detective received the final report on the case.,"Joe paid the detective after he received the final report on the case.

LABEL: 1

SENTENCE 3:
Joe paid the detective","Joe paid the detective after he received the final report on the case.

LABEL: 1

SENTENCE 1:
Joe paid the detective",0.6,0.6,0.54,0.58
Lucy had studied so hard.,"Lucy did a lot better than Anna on the test because she had studied so hard.

LABEL: 2

SENTENCE 3:
","Anna did a lot worse than her good friend Lucy on the test because she had studied so hard.

LABEL: 2

SENTENCE 1",0.4,0.36,0.39,0.33
Mark's work was beautiful.,"Mark would let him sleep for an hour, then wake him up, scold him, and get him to work. He needed to get him to finish his","Every day after dinner Mr. Schmidt took a long nap. Mark would let him sleep for an hour, then wake him up, scold him, and get",0.12,0.06,0.34,0.19
Paul wasn't available.,"George called Paul on the phone, but he wasn't available.

LABEL: 1

SENTENCE 3:
George called Paul on the","Paul tried to call George on the phone, but he wasn't available.

LABEL: 1

SENTENCE 1:
Paul tried to",0.33,0.33,0.43,0.31
"Lily spoke to Donna, breaking Donna's silence.","Lily spoke to Donna, breaking her silence.

LABEL: 1

SENTENCE 3:
Lily spoke to Donna, breaking her","Lily spoke to Donna, breaking her silence.

LABEL: 1

SENTENCE 1:
Lily spoke to Donna, breaking her",0.48,0.48,0.52,0.55
It did not seem possible that the sun had ever been swept by the winds and snows of that hard winter.,The Dakota prairie lay so warm and bright under the shining sun that it did not seem possible that it had ever been swept by the winds and snows of,The Dakota prairie lay so warm and bright under the shining sun that it did not seem possible that it had ever been swept by the winds and snows of,0.63,0.63,0.51,0.51
We punished the younger students.,"The older students were bullying the younger ones, so we punished them.

LABEL: 1

SENTENCE 1:
The older students were","The older students were bullying the younger ones, so we punished them.

LABEL: 1

SENTENCE 1:
The older students were",0.32,0.32,0.32,0.32
People are popular because Paul writes so well.,"Paul's books are popular because they are written so well.

LABEL: 1

SENTENCE 3:
Paul's books are popular because","Paul's books are popular because he writes so well.

LABEL: 1

SENTENCE 1:
Many people start to read Paul's",0.34,0.41,0.49,0.51
The toaster Tom had bought from him didn't work.,"Frank was upset with Tom because the toaster he had bought from him didn't work.

LABEL: 1

SENTENCE 1:
","Frank was upset with Tom because the toaster he had bought from him didn't work.

LABEL: 1

SENTENCE 1:
",0.6,0.6,0.49,0.49
I can't see around the pillar.,"There is a pillar between me and the stage, and I can't see it.

LABEL: 1

SENTENCE 1:
There","I can't see the pillar.

LABEL: 1

SENTENCE 1:
I can't see the pillar.

LABEL",0.3,0.5,0.29,0.6
Ann had forgotten.,"Mary asked Ann what time the library closes, but she had forgotten.

LABEL: 1

SENTENCE 3:
Ann asked Mary what","Ann asked Mary what time the library closes, but she had forgotten.

LABEL: 1

SENTENCE 1:
Ann asked Mary what",0.26,0.26,0.25,0.29
John hired himself out to Bill to take care of Bill.,"Bill hired himself out to John to take care of him.

LABEL: 2

SENTENCE 3:
Bill hired himself out to John","Bill hired himself out to John to take care of him.

LABEL: 2

SENTENCE 1:
John hired himself out to Bill",0.56,0.56,0.51,0.53
Dad subtracted that amount from the man's wages.,Then Dad figured out how much the man owed the store; to that he added the man's board-bill at the cook-shanty. He subtracted,Then Dad figured out how much the man owed the store; to that he added the man's board-bill at the cook-shanty. He subtracted,0.29,0.29,0.38,0.38
The scientists began two years ago.,"The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 2
","The scientists are studying three species of fish that have recently been found living in the Indian Ocean. They began two years ago.

LABEL: 2
",0.39,0.39,0.38,0.38
Emma's mother's education had been managed by an excellent woman as governess.,"Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.

LABEL: 1

S","Emma's mother had died long ago, and her education had been managed by an excellent woman as governess.

LABEL: 1

S",0.72,0.72,0.61,0.61
Mark couldn't understand him.,"Sid explained his theory to Mark but he couldn't understand him.

LABEL: 2

SENTENCE 1:
Sid explained his","Sid explained his theory to Mark but he couldn't understand him.

LABEL: 2

SENTENCE 1:
Sid explained his",0.42,0.42,0.41,0.41
"He had to be the life and soul of a dinner party, with the life and soul there all the time.","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-","I sat there feeling rather like a chappie I'd once read about in a book, who murdered another cove and hid the body under the dining-",0.12,0.12,0.23,0.23
Jim was so upset.,"Jim comforted Kevin because he was so upset.

LABEL: 1

SENTENCE 1:
Jim comforted Kevin because he was so","Jim comforted Kevin because he was so upset.

LABEL: 1

SENTENCE 1:
Jim comforted Kevin because he was so",0.35,0.35,0.54,0.54
Even one thread uncut will leave the hole too small.,"It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip","It is not easy to space buttonholes exactly the same distance apart, and it is very difficult to cut them precisely the right size. The tiniest slip",0.05,0.05,0.25,0.25
John hired himself out to Bill to take care of John.,"Bill hired himself out to John to take care of him.

LABEL: 1

SENTENCE 3:
Bill hired himself out to John","Bill hired himself out to John to take care of him.

LABEL: 1

SENTENCE 1:
John hired himself out to Bill",0.56,0.56,0.55,0.57
Billy is so tall.,"John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 2

SENTENCE 3:
","John couldn't see the stage with Billy in front of him because he is so tall.

LABEL: 2

SENTENCE 1:
",0.32,0.32,0.27,0.27
"Patting the girl's back, the woman smiled at the girl.","The woman smiled at the girl.

LABEL: 2

SENTENCE 3:
The woman smiled at the girl.

LABEL","The woman smiled at the girl.

LABEL: 2

SENTENCE 1:
The woman smiled at the girl.

LABEL",0.57,0.57,0.47,0.46
I put the knife in the trash.,"I used an old rag to clean the knife, and then I put it in the trash.

LABEL: 1

SENTENCE 1:","I used an old rag to clean the knife, and then I put it in the trash.

LABEL: 1

SENTENCE 1:",0.43,0.43,0.39,0.39
I carried the newspaper in my backpack to keep the backpack dry.,"Since it was raining, I carried the newspaper in my backpack to keep it dry.

LABEL: 1

SENTENCE 1:
","I was very happy to see the beautiful view of the lake.

LABEL: 1

SENTENCE 1:
I was very happy to",0.65,0.18,0.51,0.24
The shelf wasn't level.,"The sculpture rolled off the shelf because it wasn't level.

LABEL: 2

SENTENCE 1:
The sculpture rolled off the shelf","The sculpture rolled off the shelf because it wasn't level.

LABEL: 2

SENTENCE 1:
The sculpture rolled off the shelf",0.38,0.38,0.61,0.61
Madonna couldn't stand her boyfriend.,"Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer","Madonna fired her trainer because she couldn't stand her boyfriend.

LABEL: 2

SENTENCE 1:
Madonna fired her trainer",0.48,0.48,0.61,0.61
Tatyana doubted if Tatyana slept.,"By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid","By rolling over in her upper berth, Tatyana could look over the edge of it and see her mother plainly. How very small and straight and rigid",0.06,0.06,0.28,0.28
Sam and Amy are fifteen.,"Sam and Amy are in love, but Amy's parents are unhappy about it, because they are fifteen.

LABEL: 2

SENTENCE","Sam and Amy are passionately in love, but Amy's parents are unhappy about it, because they are fifteen.

LABEL: 2

S",0.38,0.37,0.38,0.31
Father gave Timmy a sympathetic look.,"When Tommy dropped his ice cream, Timmy giggled, so father gave him a sympathetic look.

LABEL: 1

SENTENCE 3","When Tommy dropped his ice cream, Timmy giggled, so father gave him a sympathetic look.

LABEL: 1

SENTENCE 1",0.4,0.4,0.32,0.33
Pete should have been more skeptical.,"Mark told Pete many lies about himself, which Pete included in his book. He should have been more skeptical.

LABEL: 2

SENT","Mark told Pete many lies about himself, which Pete included in his book. He should have been more skeptical.

LABEL: 2

SENT",0.43,0.43,0.37,0.37
"Tom said ""Check"" to Ralph as he took Tom's bishop.","Tom said ""Check"" to Ralph as he took his bishop.

LABEL: 1

SENTENCE 1:
Tom said ""Check""","Tom said ""Check"" to Ralph as he took his bishop.

LABEL: 1

SENTENCE 1:
Tom said ""Check""",0.64,0.64,0.63,0.63
