completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
The program makes it so that low-income plaintiffs can find legal representation.,"The formation of a single statewide program was adopted to breathe life into a single program that will provide meaningful access to high quality legal services, in the pursuit of justice","The formation of a single statewide program was adopted to breathe life into a single program that will provide meaningful access to high quality legal services, in the pursuit of justice",0.18,0.18,0.46,0.46
The avenue does not lead farther than the Grand Vezir's Ofiice.  ,"The avenue on the left leads towards the pointed Divan Tower (Divan Kulesi), at the foot of which lie the Council Chamber and the Grand Ve","The avenue on the left leads towards the pointed Divan Tower (Divan Kulesi), at the foot of which lie the Council Chamber and the Grand Ve",0.21,0.21,0.35,0.35
The Senate was respectful of the presidential nominees.,"The Senate was deferential to the (many fewer) presidential nominees.

LABEL: 1

SENTENCE 3:
The Senate was def","The Senate was deferential to the (many fewer) presidential nominees.

LABEL: 1

SENTENCE 3:
The Senate was def",0.46,0.46,0.38,0.38
There are many ways to get Emily out of the way.,"Arsenic would put poor Emily out of the way just as well as strychnine. 

LABEL: 1

SENTENCE","Arsenic would put poor Emily out of the way just as well as strychnine.

LABEL: 1

SENTENCE 3",0.36,0.34,0.24,0.23
Researchers found that approaching policy via qualitative methods was to be preferred over other methods.,"The Use of Qualitative Methods in Policy  A Review of Three Multi-site Studies.

LABEL: 2

SENTENCE 3:
","The use of qualitative methods in policy research is a relatively new phenomenon.

LABEL: 2

SENTENCE 3:
The use of qualitative",0.12,0.11,0.27,0.34
2466 discusses four collections and 2467 discusses the consequences of them.,"2467, discusses the four collections, which include certification of a minimum number of installed and operating microwave links and the maintenance of a computer-readable database.
","2466, discusses the four collections, which include certification of a minimum number of installed and operating microwave links and the maintenance of a computer-readable database.
",0.32,0.38,0.43,0.43
Her eyes closed but she is smiling.,"She's smiling but her eyes are open.

LABEL: 1

SENTENCE 3:
She's smiling but her eyes are closed.","She's smiling but her eyes are closed.

LABEL: 1

SENTENCE 3:
She's smiling but her eyes are closed.",0.3,0.37,0.59,0.7
Mr. Franklin was always calm and collected and took situations very well.,"'For one thing, Mr. Franklin, you appear to be taking your...re-actualisation...extremely well.'

LABEL: 2

","'For one thing, Mr. Franklin, you appear to be taking your...re-actualisation...extremely well.'

LABEL: 2

",0.21,0.21,0.31,0.31
There is no representation for workers.,"The workers are also represented in civil rights and retaliation claims.

LABEL: 3

SENTENCE 3:
The workers are also represented in","Workers are also represented in civil rights and retaliation claims.

LABEL: 3

SENTENCE 3:
Workers are also represented in",0.07,0.08,0.33,0.33
Businessmen spend more time in Paris and its immediate surroundings than inventors do.,"The city is a magnet for tourists, students, businessmen, artists, inventors ' in short, everyone except perhaps the farmer and fisherman, who may well come","The city is a magnet for tourists, students, businessmen, artists, inventors ' in short, everyone except perhaps the farmer and fisherman, who may well come",0.16,0.16,0.29,0.29
A lot of trays are small and useless.,"Trays can be found in all sizes and those with a wooden stand make wonderful portable tables for the home.

LABEL: 2

SENT","The trays are made of wood and are available in different sizes.

LABEL: 2

SENTENCE 3:
The trays are",0.13,0.22,0.22,0.27
Lack of response from California.,"California is high

LABEL: 3

SENTENCE 3:
California is high

LABEL: 4

SENTENCE 4","California is high

LABEL: 3

SENTENCE 3:
California is high

LABEL: 4

SENTENCE 4",0.11,0.11,0.46,0.46
Rep. Charles Rangel wants all KKK members to do 90 years in prison.,"Rep. Charles Rangel, D-N.Y.: I would say that if you had members of the KKK, that were not directly tied to the murder","Rep. Charles Rangel, D-N.Y.: I would say that if you had members of the KKK, that were not directly tied to the murder",0.26,0.26,0.4,0.4
"Some security managers wanted to improve their information security programs, so they joined the study.","The security managers said that they hoped to gain insights on how to improve their information security programs.

LABEL: 1

SENTENCE 3:","The security managers said that they hoped to gain insights on how to improve their information security programs.

LABEL: 1

SENTENCE 3:",0.43,0.43,0.46,0.46
I can keep you without any consequences.,"I mustn't keep you.

LABEL: 3

SENTENCE 3:
I mustn't keep you.

LABEL","I mustn't keep you.

LABEL: 3

SENTENCE 3:
I mustn't keep you.

LABEL",0.27,0.27,0.57,0.57
The runs are small compared to the improvement in service.,"The cost of the small improvement in service is far less than the cost of the large increase in the number of runs.

LABEL: 3

","The small improvement in service could be achieved by a single run.

LABEL: 3

SENTENCE 3:
The small improvement in service",0.29,0.39,0.43,0.46
The people who pulled down the statues were executed.,The 28 sta?­tues representing the kings of Judah and Israel have been remodeled after the drawings of Viollet-le-Duc; the,The 28 sta?­tues representing the kings of Judah and Israel have been remodeled after the drawings of Viollet-le-Duc; the,0.13,0.13,0.14,0.14
Located in Loco Parentis.,"In Loco Parentis Returnus

LABEL: 2

SENTENCE 3:
In Loco Parentis Returnus

LABEL","In Loco Parentis Returnus

LABEL: 2

SENTENCE 3:
In Loco Parentis Returnus

LABEL",0.35,0.35,0.57,0.57
We know the Bronze Age started around 3200 b.c. because royals were starting to be buried with bronze treasure.,"The Bronze Age is followed by the Iron Age (about 2000 b.c. ), which is marked by the appearance of iron objects in such places as Troy in","ENTENCE 2:
The Bronze Age is marked by the appearance of royal tombs containing bronze objects in such places as Troy in the west, and Alac",0.21,0.17,0.22,0.38
The values always change ,"These adaptations are not uniformly valued.

LABEL: 2

SENTENCE 3:
These adaptations are not uniformly valued.

LABEL","These adaptations are not uniformly valued.

LABEL: 2

SENTENCE 3:
These adaptations are not uniformly valued.

LABEL",0.0,0.0,0.56,0.56
He had spotted Adrin preparing to fire his pistols.,"The dragon-hammered pistols were the same ones that Adrin had used to kill the guards.

LABEL: 2

SENTENCE","He was a man of the world, and he knew that the world was a dangerous place.

LABEL: 2

SENTENCE 3:",0.14,0.07,0.2,0.18
The fiscal situation among European nations is perfectly okay.,"The European nations need to do some serious fiscal housecleaning.

LABEL: 3

SENTENCE 3:
The European nations need to","The European Union is a political union of 28 nations.

LABEL: 3

SENTENCE 3:
The European Union is a political union",0.29,0.27,0.28,0.4
Some people who eat unhealthy foods are not sick.,"because uh i know people who eat tons of that kind of stuff and they're just as healthy as can be

LABEL: 1

SENT","because uh i know people who eat tons of that kind of stuff and they're just as healthy as can be

LABEL: 1

SENT",0.18,0.18,0.21,0.21
Nothing happens when a marriage creates a new family.,"The communal dwelling was divided into two parts.

LABEL: 3

SENTENCE 3:
The communal dwelling was divided into three parts.","The communal dwelling was a small, rectangular building with a single door.

LABEL: 3

SENTENCE 3:
The communal dwelling was",0.0,0.14,0.43,0.19
The Midlothian Ski Centre is the smallest artificial ski slope in Europe.,"The ski slope is the longest artificial ski slope in Europe.

LABEL: 3

SENTENCE 3:
The ski slope is the longest","The ski slope is a long, narrow strip of artificial snow, with a slope of about 1.5 metres per second.

LABEL: 3
",0.55,0.29,0.38,0.28
I know exactly what the weather is like in Lewisville.  ,"i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 3

SENTENCE","i'm kind of familiar with the weather out that way in west Texas but not in not in Lewisville

LABEL: 3

SENTENCE",0.3,0.3,0.22,0.22
The information obtained by the GAO is unsecure.,"GAO is the only agency that can provide the information necessary to protect the nation.

LABEL: 3

SENTENCE 3:
GA","GAO secures all information obtained during the course of its work.

LABEL: 3

SENTENCE 3:
GAO secures",0.21,0.32,0.26,0.27
Neither side is actually interested in a settlement at this time.,"And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an","And if, as ultimately happened, no settlement resulted, we could shrug our shoulders, say, 'Hey, we tried,' and act like unsuccessful brokers to an",0.06,0.06,0.13,0.13
I was sure I was right.,"I may be altogether wrong. 

LABEL: 3

SENTENCE 3:
I may be altogether wrong. 

LABEL","I may be altogether wrong. 

LABEL: 3

SENTENCE 3:
I may be altogether wrong. 

LABEL",0.19,0.19,0.54,0.54
You don't have to use punch cards anymore.,yeah i know because uh all i know is that when i came here in eighty seven they still had uh it was the last year to to put all your punch,and uh they still had uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh uh,0.1,0.0,0.34,0.14
"Various people have used it as a fortress, as can be seen from the layers of masonry.","It has served as a fortress for the Gallo-Romans, the Visigoths, Franks, and medieval French (you can see the layers of their","It has served as a fortress for the Gallo-Romans, the Visigoths, Franks, and medieval French (you can see the layers of their",0.4,0.4,0.41,0.41
Trust is never important for recruiting or retaining any of the members.,"In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value","In some cases, members initially participated because of an existing trust relationship with individual leaders or sponsors, and it was a challenge to keep them returning until they saw value",0.1,0.1,0.37,0.37
