completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
No one was able to drive to the camp site.,"The tents are set up at the foot of the mountain.

LABEL: 3

SENTENCE 3:
The cars are set up at","Some cars and many tents are set up at the foot of a mountain.

LABEL: 2

SENTENCE 1:
Some cars and",0.06,0.06,0.24,0.24
Cars and tents are at the foot of the mountain.,"Some cars and many tents are set up at the foot of a mountain.

LABEL: 1

SENTENCE 1:
Some cars and","Some cars and many tents are set up at the foot of a mountain.

LABEL: 1

SENTENCE 1:
Some cars and",0.58,0.58,0.41,0.41
For boys are flexing,"Four young boys flexing for the camera.

LABEL: 1

SENTENCE 1:
Four young boys flexing for the camera.","Four young boys flexing for the camera.

LABEL: 0

SENTENCE 1:
Four young boys flexing for the camera.",0.27,0.27,0.56,0.54
4 women are dancing,"Four young boys flexing for the camera.

LABEL: 3

SENTENCE 1:
Four young boys flexing for the camera.","Four young boys flexing for the camera.

LABEL: 2

SENTENCE 1:
Four young boys flexing for the camera.",0.0,0.0,0.49,0.47
A firefighter rescues a cat from a house fire.,"The firefighter has a hose ready to tackle a car fire.

LABEL: 3

SENTENCE 1:
The firefighter has a","The firefighter has a hose ready to tackle a car fire.

SENTENCE 1:
The firefighter has a hose ready to tackle a car",0.29,0.25,0.21,0.48
A firefighter is about to put out a fire.,"The firefighter has a hose ready to tackle a car fire.

LABEL: 1

SENTENCE 1:
The firefighter has a","The firefighter has a hose ready to tackle a car fire.

LABEL: 0

SENTENCE 1:
The firefighter has a",0.29,0.29,0.27,0.26
a man rides a bike,"Man with blue and yellow shirt rides bike.

LABEL: 1

SENTENCE 1:
Man with blue and yellow shirt rides bike.","Man with blue and yellow shirt rides bike.

LABEL: 0

SENTENCE 1:
Man with blue and yellow shirt rides bike.",0.24,0.24,0.69,0.65
A boy and his father speak to Santa Claus,"A little boy and his father talking to a man dressed as Santa Claws.

LABEL: 1

SENTENCE 1:
A little","A little boy and his father talking to a man dressed as Santa Claus.

LABEL: 1

SENTENCE 1:
A little boy",0.48,0.53,0.32,0.51
A girl and his father speak to Santa Claus,"A little boy and his father talking to a man dressed as Santa Claws.

LABEL: 3

SENTENCE 3:
A little","A little boy and his father talking to a man dressed as Santa Claws.

LABEL: 2

SENTENCE 1:
A little",0.41,0.41,0.29,0.26
A man is getting gas for his car while he talks on his cellphone.,"A man is talking on a cellphone while filling his car with gas.

LABEL: 1

SENTENCE 1:
A man is","A man is talking on a cellphone while filling his car with gas.

LABEL: 0

SENTENCE 1:
A man is",0.29,0.29,0.47,0.47
A man orders a beer and relaxes.,"A man is talking on a cellphone while filling his car with gas.

LABEL: 3

SENTENCE 1:
A man is","A man is talking on a cellphone while filling his car with gas.

LABEL: 2

SENTENCE 1:
A man is",0.22,0.22,0.22,0.22
Outdoor daytime scene with two workers in safety gear working on scaffolding.,"Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.

LABEL: 1

SENTENCE 1:","Two men in hard hats and safety vests on scaffolding working outside in the daylight.

LABEL: 1

SENTENCE 1:
",0.31,0.32,0.4,0.41
A school class visits the museum of modern art.,"Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.

LABEL: 3

SENTENCE 1:","Two men in hard hats and safety neon vests on scaffolding working outside in the daylight.

LABEL: 2

SENTENCE 1:",0.07,0.07,0.11,0.1
a little boy is eating cake,"A young blond boy is eating cake with a spoon.

LABEL: 1

SENTENCE 1:
A young blond boy is eating cake","A young blond boy is eating cake with a spoon.

LABEL: 0

SENTENCE 1:
A young blond boy is eating cake",0.37,0.37,0.52,0.51
a boy is eating cake,"A young blond boy is eating cake with a spoon.

LABEL: 1

SENTENCE 1:
A young blond boy is eating cake","A young blond boy is eating cake with a spoon.

LABEL: 0

SENTENCE 1:
A young blond boy is eating cake",0.38,0.38,0.55,0.53
a girl is eating cake,"A young blond boy is eating cake with a spoon.

LABEL: 3

SENTENCE 1:
A young blond boy is eating cake","A young blond boy is eating cake with a spoon.

LABEL: 2

SENTENCE 1:
A young blond boy is eating cake",0.31,0.31,0.43,0.42
a child has chocolate all over his hand,"A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 1

SENTENCE 1:","A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 1

SENTENCE 1:",0.33,0.33,0.31,0.31
a child is eating vegetables,"A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 3

SENTENCE 1:","A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 2

SENTENCE 1:",0.15,0.15,0.15,0.16
a child eats food with his hands,"A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 1

SENTENCE 1:","A young blond child eats chocolate cake with his fingers while holding the spoon in his other hand.

LABEL: 1

SENTENCE 1:",0.34,0.34,0.33,0.33
He is working in a potentially dangerous field that requires a hard hat.,"A man in a hard hat looks angry.

LABEL: 1

SENTENCE 1:
A man in a hard hat looks angry.","A man in a hard hat looks intimidated.

LABEL: 0

SENTENCE 1:
A man in a hard hat looks intimid",0.3,0.3,0.57,0.45
"He exclaims that he's done with this work, sprouts wings, and flies away.","A man in a hard hat looks intimidated.

LABEL: 3

SENTENCE 1:
A man in a hard hat looks intimid","A man in a hard hat looks intimidated.

SENTENCE 1:
A man in a hard hat looks intimidated.

LABEL",0.0,0.0,0.41,0.39
A man and a young boy are playing a game on a quilt on the floor.,"A woman is standing in a room with a table and a chair.

LABEL: 3

SENTENCE 3:
A woman is standing","Six older women are standing in a row at a table smiling and looking trough books and other material displayed on the table.

LABEL: 2

",0.22,0.24,0.32,0.21
Books are strewn on a table as women look through them.,"A woman is standing in a room with a table and a chair.

LABEL: 1

SENTENCE 3:
A woman is standing","Six older women are standing in a row at a table smiling and looking trough books and other material displayed on the table.

LABEL: 0

",0.12,0.17,0.32,0.43
Turtles are crawling in the green grass.,"The children are playing in the grass.

LABEL: 1

SENTENCE 1:
Children, including one with a painted face, pet","Children, including one with a painted face, pet tiny turtles that are crawling in the green grass.

LABEL: 0

SENTENCE",0.31,0.52,0.22,0.29
Turtles are crawling in the white grass.,"The children are playing in the grass.

LABEL: 1

SENTENCE 1:
Children, including one with a painted face, pet","Children, including one with a painted face, pet tiny turtles that are crawling in the green grass.

LABEL: 0

SENTENCE",0.31,0.44,0.21,0.26
A child blocks a goal.,"A child leaping to block a soccer ball from entering the goal.

LABEL: 1

SENTENCE 1:
A child leaping","An adorable child leaping to block a soccer ball from entering the goal.

LABEL: 0

SENTENCE 1:
A man in",0.33,0.24,0.46,0.23
A child blocks a goal with his hockey stick.,"A child leaping to block a soccer ball from entering the goal.

LABEL: 3

SENTENCE 3:
A child leaping","An adorable child leaping to block a soccer ball from entering the goal.

LABEL: 2

SENTENCE 1:
A man in",0.29,0.21,0.46,0.24
Four people sitting by the water.,"The boat is sailing by the dock.

LABEL: 1

SENTENCE 1:
A man is sitting on a bench in a park","Four individuals are sitting on a small dock by the water as a boat sails by.

LABEL: 1

SENTENCE 1:
A",0.15,0.37,0.33,0.38
Four people sitting on a yacht.,"The boat is sailing by the dock.

LABEL: 3

SENTENCE 3:
The boat is sailing by the dock.

","Four individuals are sitting on a small dock by the water as a boat sails by.

SENTENCE 1:
A man is standing on a dock",0.0,0.26,0.57,0.52
A women is skiing of the mountain.,"a guy with long hair is making a sand sculpture

LABEL: 3

SENTENCE 1:
a guy with long hair is making a","a man is making a sand sculpture

LABEL: 1

SENTENCE 1:
a man is making a sand sculpture

LABEL",0.14,0.15,0.29,0.51
A long haired guy is working with sand.,"a guy with long hair is making a sand sculpture

LABEL: 1

SENTENCE 1:
a guy with long hair is making a","a man is making a sand sculpture

LABEL: 1

SENTENCE 1:
a man is making a sand sculpture

LABEL",0.27,0.22,0.45,0.56
A volleyball team is at a beach celebrating.,"A women's volleyball team plays in a brown and green gymnasium.

LABEL: 3

SENTENCE 1:
A women","A women's volleyball team plays in a brown and green gymnasium.

SENTENCE 1:
A women's volleyball team plays in",0.31,0.28,0.16,0.35
A sports team is in a gym.,"A women's volleyball team plays in a brown and green gymnasium.

LABEL: 1

SENTENCE 1:
A women","A women's volleyball team plays in a brown and green gymnasium.

LABEL: 1

SENTENCE 1:
A women",0.32,0.32,0.2,0.2
A woman is fidgeting.,"A young lady toying with her watch.

LABEL: 1

SENTENCE 1:
A young lady toying with her watch.","A young lady toying with her watch.

LABEL: 0

SENTENCE 1:
A young lady toying with her watch.",0.09,0.09,0.61,0.6
A woman is fidgeting with her wallet.,"A young lady toying with her watch.

LABEL: 3

SENTENCE 1:
A young lady toying with her watch.","A young lady toying with her watch.

LABEL: 2

SENTENCE 1:
A young lady toying with her watch.",0.24,0.24,0.59,0.58
The woman is running through the woods.,"A woman in a red dress is walking on the sidewalk.

LABEL: 3

SENTENCE 1:
A woman in a red dress","A woman in a red dress is walking on the sidewalk.

SENTENCE 1:
A man in a red shirt is walking on the sidewalk.",0.21,0.19,0.49,0.52
The woman in a red dress is outdoors.,"A woman in a red dress is walking on the sidewalk.

LABEL: 1

SENTENCE 1:
A woman in a red dress","A woman in a red dress is walking on the sidewalk.

LABEL: 0

SENTENCE 1:
A woman in a red dress",0.41,0.41,0.46,0.44
The weeping girls have their picture painted.,"Two girls looking into camera and smiling

LABEL: 3

SENTENCE 3:
Two girls looking into camera and smiling

LABEL","Two girls looking into camera and smiling at each other

LABEL: 2

SENTENCE 1:
Two girls looking into camera and smiling
",0.08,0.07,0.51,0.43
Two girls grin into the camera.,"Two girls looking into camera and smiling

LABEL: 1

SENTENCE 1:
Two girls looking into camera and smiling

LABEL","Two girls looking into camera and smiling at each other

LABEL: 1

SENTENCE 1:
Two girls looking into camera and smiling
",0.32,0.3,0.68,0.62
The street is dry.,"A young Asian woman walks on a rain soaked street with traffic in the background.

LABEL: 3

SENTENCE 3:
A young","Three young Asian women walk on a rain soaked street with traffic in the background.

LABEL: 2

SENTENCE 1:
A young",0.08,0.08,0.18,0.14
There is more than one woman in the group.,"A young Asian woman walks on a rain soaked street with traffic in the background.

LABEL: 1

SENTENCE 1:
A young","Three young Asian women walk on a rain soaked street with traffic in the background.

LABEL: 0

SENTENCE 1:
A young",0.2,0.13,0.15,0.17
A woman rides a bike.,"a man walking down the street.

LABEL: 3

SENTENCE 3:
a man walking down the street.

LABEL","a woman walking down the street.

LABEL: 2

SENTENCE 1:
a man walking down the street.

LABEL",0.18,0.27,0.48,0.33
A lady is walking down a street.,"a man walking down the street.

LABEL: 1

SENTENCE 1:
a woman walking down the street.

LABEL","a woman walking down the street.

LABEL: 0

SENTENCE 1:
a man walking down the street.

LABEL",0.42,0.42,0.44,0.43
A couple of children are wearing pajamas.,"A boy and a girl.

LABEL: 1

SENTENCE 1:
A boy and a girl.

LABEL: 2","Two kids in their pajamas.

LABEL: 0

SENTENCE 1:
A man in a suit and tie.

",0.09,0.09,0.43,0.4
Two children are wearing bright bathing suits at the ocean.,"A boy and a girl.

LABEL: 3

SENTENCE 3:
A boy and a girl.

LABEL: 4","Two kids in their pajamas, sitting on a bed.

LABEL: 2

SENTENCE 1:
A man in a suit",0.0,0.07,0.36,0.29
A woman is running on the track.,"A woman walking down a crowded sidewalk talking on her cellphone.

LABEL: 3

SENTENCE 1:
A woman walking down a","A woman walking down a crowded sidewalk talking on her cellphone.

SENTENCE 1:
A woman walking down a crowded sidewalk talking on her cell",0.22,0.19,0.22,0.54
A woman is talking on her phone and walking down a sidewalk.,"A woman walking down a crowded sidewalk talking on her cellphone.

LABEL: 1

SENTENCE 1:
A woman walking down a","A woman walking down a crowded sidewalk talking on her cellphone.

LABEL: 0

SENTENCE 1:
A woman walking down a",0.5,0.5,0.39,0.38
A female is outdoors at a bazaar.,"A woman in a red sari is selling vegetables.

LABEL: 1

SENTENCE 1:
A woman in a red sari","An Indian woman stands in an outdoor marketplace.

LABEL: 0

SENTENCE 1:
A man in a white shirt and blue jeans",0.23,0.14,0.41,0.33
An American shops at the supermarket.,"A woman in a sari is selling vegetables.

LABEL: 3

SENTENCE 3:
A woman in a sari is selling","She is wearing a red sari.

LABEL: 2

SENTENCE 1:
A man is standing in a field.

",0.0,0.0,0.35,0.26
Cats enjoy taco,"A lady stands outside of a Mexican market.

LABEL: 3

SENTENCE 1:
A lady stands outside of a Mexican market.","A lady stands outside of a Mexican market.

LABEL: 2

SENTENCE 1:
A lady stands outside of a Mexican market.",0.0,0.0,0.48,0.48
The man is being given respect.,"The gentleman is speaking while the others are listening.

LABEL: 1

SENTENCE 1:
The gentleman is speaking while the others are","The gentleman is speaking while the others are listening.

LABEL: 0

SENTENCE 1:
The gentleman is speaking while the others are",0.15,0.15,0.46,0.45
