completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Two young men are in a hurry.,"Two boys run to the entryway of an old building.

LABEL: 1

SENTENCE 3:
Two boys run to the entry","Two boys run to the entryway of an old building.

LABEL: 1

SENTENCE 3:
Two boys run to the entry",0.07,0.07,0.51,0.51
A couple of children are eating popsicles at a birthday party.,"The boys run to the entryway of an old building.

LABEL: 3

SENTENCE 3:
The boys run to the entry","Two boys run to the entryway of an old building.

LABEL: 3

SENTENCE 3:
Two boys run to the entry",0.06,0.06,0.37,0.4
The ladies are all seated.,"A group of ladies sit around a black table in front of a brick wall with a building in the background.

LABEL: 1

SENT","A group of ladies sit around a black table in front of a brick wall with a building in the background.

LABEL: 1

SENT",0.07,0.07,0.3,0.3
Two cats playing on the bed together.,"The dogs are playing on the bed.

LABEL: 3

SENTENCE 3:
The dogs are playing on the bed.

","The dogs are playing on the bed.

LABEL: 3

SENTENCE 3:
The dogs are playing on the bed.

",0.32,0.32,0.56,0.56
Dogs playing together inside.,"The dogs are playing on the bed.

LABEL: 1

SENTENCE 3:
The dogs are playing on the bed.

","The dogs are playing on the bed.

LABEL: 1

SENTENCE 3:
The dogs are playing on the bed.

",0.18,0.18,0.58,0.58
Kids eat at a table.,"The kids are eating the food on the plates.

LABEL: 1

SENTENCE 3:
The kids are eating the food on the","The kids are eating their food.

LABEL: 1

SENTENCE 3:
The kids are eating their food.

LABEL",0.08,0.09,0.38,0.52
Kids play outside.,"The kids are eating the food on the plates.

LABEL: 3

SENTENCE 3:
The kids are eating the food on the","Four kids sitting at a table with food on several plates.

LABEL: 3

SENTENCE 3:
Four kids sitting at a table",0.08,0.08,0.4,0.4
Kids sitting at a table.,"The kids are eating the food on the plates.

LABEL: 1

SENTENCE 3:
The kids are eating the food on the","The kids are eating their food.

LABEL: 1

SENTENCE 3:
The kids are eating their food.

LABEL",0.08,0.09,0.39,0.54
A women observing a camera,"A man is observing pictures on a camera.

LABEL: 1

SENTENCE 3:
A man is observing pictures on a camera.","A woman is observing pictures on a camera.

LABEL: 1

SENTENCE 3:
A woman is observing pictures on a camera.",0.32,0.32,0.52,0.62
A women cradling a baby.,"A man is observing pictures on a camera.

LABEL: 3

SENTENCE 3:
A man is observing pictures on a camera.","A woman is observing pictures on a camera.

LABEL: 3

SENTENCE 3:
A woman is observing pictures on a camera.",0.16,0.16,0.52,0.5
A baseball player not sliding into a base,"A baseball player sliding into a base while a player from the other team tries to catch the ball.

LABEL: 3

SENTENCE 3","A baseball player sliding into a base while a player from the other team tries to catch the ball.

LABEL: 3

SENTENCE 3",0.45,0.45,0.3,0.3
A baseball player sliding into a base,"A baseball player sliding into a base while a player from the other team tries to catch the ball.

LABEL: 1

SENTENCE 3","A baseball player sliding into a base while a player from the other team tries to catch the ball.

LABEL: 1

SENTENCE 3",0.47,0.47,0.36,0.36
A dog sleeping on the porch.,"A brown and white dog swims in a backyard swimming pool.

LABEL: 3

SENTENCE 3:
A brown and white dog","A brown and white dog swims in a backyard swimming pool.

LABEL: 3

SENTENCE 3:
A brown and white dog",0.15,0.15,0.37,0.37
A brown dog swims.,"A brown and white dog swims in a backyard swimming pool.

LABEL: 1

SENTENCE 3:
A brown and white dog","A brown and white dog swims in a backyard swimming pool.

LABEL: 1

SENTENCE 3:
A brown and white dog",0.33,0.33,0.43,0.43
Two fathers maneuver their baby strollers into a foyer.,"A mother shading her baby with an umbrella as she and her partner climb the stairs.

LABEL: 3

SENTENCE 3:
A","A mother shading her baby with an umbrella as she and her partner climb the stairs.

LABEL: 3

SENTENCE 3:
A",0.13,0.13,0.2,0.2
A woman protects her child from the sun as they walk to an upper level of a building.,"A mother shading her baby with an umbrella as she and her partner climb the stairs.

LABEL: 1

SENTENCE 3:
A","A mother shading her baby with an umbrella as she and her partner climb the stairs.

LABEL: 1

SENTENCE 3:
A",0.21,0.21,0.29,0.29
The brick building had glass doors in front,"A man on a skateboard on steps in front glass doors of a brick building.

LABEL: 1

SENTENCE 3:
A","A man on a skateboard on steps in front glass doors of a brick building.

LABEL: 1

SENTENCE 3:
A",0.14,0.14,0.22,0.22
The man is also playing the drums,"A man playing the guitar while smoking a cigarette.

LABEL: 3

SENTENCE 3:
A man playing the guitar while smoking a","A man playing the guitar while smoking a cigarette.

LABEL: 3

SENTENCE 3:
A man playing the guitar while smoking a",0.29,0.29,0.42,0.42
A man is playing guitar,"A man playing the guitar while smoking a cigarette.

LABEL: 1

SENTENCE 3:
A man playing the guitar while smoking a","A man playing the guitar while smoking a cigarette.

LABEL: 1

SENTENCE 3:
A man playing the guitar while smoking a",0.31,0.31,0.47,0.47
Two girls are playing with dolls.,"The boys are playing with a toy train set on a wood floor.

LABEL: 3

SENTENCE 3:
The boys are playing","The train is moving slowly.

LABEL: 3

SENTENCE 3:
The train is moving slowly.

LABEL: 4",0.22,0.0,0.29,0.5
The floor is made of wood.,"The boys are playing with a toy train set on a wood floor.

LABEL: 1

SENTENCE 3:
The boys are playing","The train is moving slowly.

LABEL: 1

SENTENCE 3:
The train is moving slowly.

LABEL: 2",0.15,0.18,0.36,0.5
"There are several people in this picture, and they are all inside.","A group of individuals are sitting together in a room.

LABEL: 1

SENTENCE 3:
A group of individuals are sitting together","A group of individuals are sitting together in a room.

LABEL: 1

SENTENCE 3:
A group of individuals are sitting together",0.18,0.18,0.43,0.43
The people are all driving go-carts around a track at their local family fun center.,"A group of individuals are sitting together in a room.

LABEL: 3

SENTENCE 3:
A group of individuals are sitting together","A group of individuals are sitting together in a room.

LABEL: 3

SENTENCE 3:
A group of individuals are sitting together",0.11,0.11,0.38,0.38
A woman in a blue tank top holding a car.,"a woman wearing a pink tank top holding a mug of liquid

LABEL: 3

SENTENCE 3:
a woman wearing a pink tank","a woman wearing a pink tank top holding a mug of liquid

LABEL: 3

SENTENCE 3:
a woman wearing a pink tank",0.44,0.44,0.33,0.33
A woman in a pink tank top holding a mug.,"a woman wearing a pink tank top holding a mug of liquid

LABEL: 1

SENTENCE 3:
a woman wearing a pink tank","a woman wearing a pink tank top holding a mug of liquid

LABEL: 1

SENTENCE 3:
a woman wearing a pink tank",0.56,0.56,0.48,0.48
People are watching a ball game.,"A race car, numbered 104 is rounding a bend as two people watch and take pictures.

LABEL: 1

SENTENCE 3:
","A race car, numbered 104 is rounding a bend as two people watch and take pictures.

LABEL: 3

SENTENCE 3:
",0.08,0.08,0.18,0.18
People are taking pictures.,"A race car, numbered 104 is rounding a bend as two people watch and take pictures.

LABEL: 1

SENTENCE 3:
","A race car, numbered 104 is rounding a bend as two people watch and take pictures.

LABEL: 1

SENTENCE 3:
",0.17,0.17,0.2,0.2
Girls standing up against a wall.,"Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.

LABEL: 1

SENT","Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.

LABEL: 1

SENT",0.36,0.36,0.31,0.31
Two girls playing hopscotch in an open court.,"The girl wearing the pink shirt is standing against the wall.

LABEL: 1

SENTENCE 3:
The girl wearing the blue shirt","Two girls, one wearing a pink shirt and the other wearing a blue shirt, are standing against a wall.

LABEL: 1

SENT",0.0,0.13,0.22,0.17
a dog is yawning,"The dog's mouth is open like he is yawning.

LABEL: 1

SENTENCE 3:
The dog's mouth is open","The dog's mouth is open like he is yawning.

LABEL: 1

SENTENCE 3:
The dog's mouth is open",0.25,0.25,0.56,0.56
a dog is running,"The dog's mouth is open like he is yawning.

LABEL: 3

SENTENCE 3:
The dog's mouth is open","The dog's mouth is open like he is yawning.

LABEL: 3

SENTENCE 3:
The dog's mouth is open",0.17,0.17,0.44,0.44
A bench rests on a man,"a man with a cap and not wearing shirt is laying a wooden bench.

LABEL: 3

SENTENCE 3:
a man with","a man with a cap and not wearing shirt is laying a wooden bench.

LABEL: 3

SENTENCE 3:
a man with",0.3,0.3,0.27,0.27
A man relaxes on a bench,"a man with a cap and not wearing shirt is laying a wooden bench.

LABEL: 1

SENTENCE 3:
a man with","a man with a cap and not wearing shirt is laying a wooden bench.

LABEL: 1

SENTENCE 3:
a man with",0.3,0.3,0.23,0.23
A woman in a red shirt baking a cake.,"A man in a gray shirt is looking at something.

LABEL: 3

SENTENCE 3:
A man in a gray shirt is","A woman in a gray shirt is looking at something.

LABEL: 3

SENTENCE 3:
A woman in a gray shirt is",0.33,0.4,0.26,0.28
The crazy cat lady is scooping the litter box.,"The woman plays in the wind, with a furry brown dog.

LABEL: 3

SENTENCE 3:
The woman plays in the","The woman plays in the wind, with a furry brown dog.

LABEL: 3

SENTENCE 3:
The woman plays in the",0.14,0.14,0.23,0.23
A woman is playing with her dog.,"The woman plays in the wind, with a furry brown dog.

LABEL: 1

SENTENCE 3:
The woman plays in the","A woman plays in the wind, with a furry brown dog.

LABEL: 1

SENTENCE 3:
A woman plays in the",0.22,0.3,0.31,0.32
A girl chokes out a boy with shoelaces,A young girl with a white long-sleeved shirt on helps a young boy brown long-sleeved shirt on with tying his shoelaces.,A young girl with a white long-sleeved shirt on helps a young boy brown long-sleeved shirt on with tying his shoelaces.,0.39,0.39,0.5,0.5
A girl helps a boy tie his shoes,A young girl with a white long-sleeved shirt on helps a young boy brown long-sleeved shirt on with tying his shoelaces.,A young girl with a white long-sleeved shirt on helps a young boy brown long-sleeved shirt on with tying his shoelaces.,0.39,0.39,0.54,0.54
A man with a girl on a swing.,"A man holding girl at top of a slide

LABEL: 3

SENTENCE 3:
A man holding girl at top of a slide","A man holding girl at top of a slide

LABEL: 3

SENTENCE 3:
A man holding girl at top of a slide",0.33,0.33,0.63,0.63
A man with a girl playing.,"A man holding girl at top of a slide

LABEL: 1

SENTENCE 3:
A man holding girl at top of a slide","A man holding girl at top of a slide

LABEL: 1

SENTENCE 3:
A man holding girl at top of a slide",0.29,0.29,0.62,0.62
Some kids eat dinner with their families.,"The girls pass the boys by the tree in the neon lit street.

LABEL: 3

SENTENCE 3:
The girls pass the","Two girls pass two boys by a tree in a neon lit street.

LABEL: 3

SENTENCE 3:
Two girls pass two",0.0,0.0,0.22,0.26
Some kids pass other kids on a street.,"The girls pass the boys by the tree in the neon lit street.

LABEL: 1

SENTENCE 3:
The girls pass the","Two girls pass two boys by a tree in a neon lit street.

LABEL: 1

SENTENCE 3:
Two girls pass two",0.14,0.21,0.26,0.28
A group of people standing around waiting for a bus.,"A group of people in bright green vests are purchasing food.

LABEL: 3

SENTENCE 3:
A group of people in","A group of people in bright green vests are purchasing food.

LABEL: 3

SENTENCE 3:
A group of people in",0.33,0.33,0.2,0.2
A group of people buy food.,"A group of people in bright green vests are purchasing food.

LABEL: 1

SENTENCE 3:
A group of people in","A group of people in bright green vests are purchasing food.

LABEL: 1

SENTENCE 3:
A group of people in",0.38,0.38,0.3,0.3
The pet is eating.,"The dog is running parallel with the ocean waves.

LABEL: 3

SENTENCE 3:
The dog is running parallel with the ocean","A dog is running parallel with the ocean waves.

LABEL: 3

SENTENCE 3:
A dog is running parallel with the ocean",0.16,0.16,0.49,0.48
A dog is on the beach.,"A dog is running parallel with the ocean waves.

LABEL: 1

SENTENCE 3:
A dog is running parallel with the ocean","A dog is running parallel with the ocean waves.

LABEL: 1

SENTENCE 3:
A dog is running parallel with the ocean",0.3,0.3,0.5,0.5
The people are in a city.,"A city street corner with two passing bicyclists and several pedestrians.

LABEL: 1

SENTENCE 3:
A city street corner with","A city street corner with two passing bicyclists and several pedestrians.

LABEL: 1

SENTENCE 3:
A city street corner with",0.15,0.15,0.27,0.27
The people are indoors.,"A city street corner with two passing bicyclists and several pedestrians.

LABEL: 3

SENTENCE 3:
A city street corner with","A city street corner with two passing bicyclists and several pedestrians.

LABEL: 3

SENTENCE 3:
A city street corner with",0.0,0.0,0.27,0.27
"A woman is standing in high heels, leaning against a wall.","A man is leaning against a wall with his shoe off.

LABEL: 3

SENTENCE 3:
A man is leaning against a","A woman is leaning against a wall with her shoe off.

LABEL: 3

SENTENCE 3:
A woman is leaning against a",0.37,0.44,0.29,0.36
A woman is wearing only one shoe.,"A woman is leaning against a wall with her shoe off.

LABEL: 1

SENTENCE 3:
A woman is leaning against a","A woman is leaning against a wall with her shoe off.

LABEL: 1

SENTENCE 3:
A woman is leaning against a",0.29,0.29,0.31,0.31
