completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
JFK airport is in New York.,". is a very small airport, and it's not designed to handle the volume of traffic that it does.""

SENTENCE 2:
The airlines"," a former senior executive at United Airlines. ""It's a very small airport, and it's not designed for the volume of traffic that it's getting.""
",0.07,0.06,0.15,0.2
Will Grant is researching a conflict with Mexicans.,"The BBC's Americas editor Will Grant says many Mexicans are tired of conflict and long for a return to normality.

LABEL: 2

S","The BBC's Americas editor Will Grant says many Mexicans are tired of conflict and long for a return to normality.

LABEL: 2

S",0.19,0.19,0.25,0.25
Iran hands over al Qaeda members.,"Iran is said to give up al Qaeda members.

LABEL: 1

SENTENCE 3:
Iran is said to give up al Qaeda","Iran is said to give up al Qaeda members.

LABEL: 1

SENTENCE 3:
Iran is said to give up al Qaeda",0.3,0.3,0.63,0.63
"The Heads of state expressed their deep concern at the fast and continuing degradation of the environment, including extensive destruction of forests, in the South Asian region.","ENCE 2:
The Heads of state reiterated their deep concern for the serious threat that the rising trend in drug abuse poses for society and the lives and future of",".

SENTENCE 2:
The Heads of state reiterated their deep concern for the serious threat that the rising trend in drug abuse poses for society and",0.39,0.38,0.2,0.18
Dinosaur remains were found in Asia.,"The fossil remains of a dinosaur ""missing link"" have been unearthed in the badlands of east central Utah.

LABEL: 2

SENT","The fossilized remains of a dinosaur ""missing link"" were discovered in the badlands of east central Utah on a tip from a repentant poacher.
",0.15,0.2,0.17,0.26
C&D Technologies acquired Datel Inc.,"C&D Technologies announced that it has closed the acquisition of Datel, Inc.

LABEL: 1

SENTENCE 3:
C","Datel, Inc. is a leading provider of enterprise-class data integration and data warehousing solutions.

LABEL: 1

SENTENCE",0.42,0.17,0.29,0.09
"Jim Lankes was given bottles of waters, ice and rice.","""I was so hungry I ate the rice,"" said Jim Lankes, 48, of Phoenix.

LABEL: 1

SENTENCE 3","""They brought us 7-Up, bottled water, ice and a diet of rice, though you didn't feel like eating,"" said Jim Lankes, 48",0.21,0.18,0.21,0.48
British servicemen detained,"Iran will soon release eight British servicemen detained along with three vessels

LABEL: 1

SENTENCE 3:
Iran will soon release eight","The Iranian government has released the eight British servicemen detained along with three vessels.

LABEL: 1

SENTENCE 3:
The Iranian",0.25,0.26,0.47,0.2
Women in Iraq have lost their freedom.,", and a woman was killed in her home.   The women were all members of the Yazidi minority, who have been persecuted by Islamic extremists for centuries","headed in front of his students.   The women were all members of the Yazidi minority, who have been subjected to a campaign of rape and murder by",0.12,0.12,0.23,0.12
The cost of paper is rising.,"Sani-Seat can offset the rising cost of paper products

LABEL: 1

SENTENCE 3:
Sani-Seat","Sani-Seat can offset the rising cost of paper products

LABEL: 1

SENTENCE 3:
Sani-Seat",0.36,0.36,0.42,0.42
Reagan died of pneumonia complicated by Alzheimer's disease,"Reagan announced he had Alzheimer's disease, an incurable brain affliction.

LABEL: 2

SENTENCE 3:
Reagan","Reagan announced he had Alzheimer's disease, an incurable brain affliction.

LABEL: 2

SENTENCE 3:
Reagan",0.32,0.32,0.33,0.33
"Cyprus was divided on April 24, 2004.","The two sectors of the divided island of Cyprus held a referendum on reunification on Saturday, April 24, 2004.

LABEL: 2

S","The two sectors of the divided island of Cyprus held a referendum on reunification on Saturday, April 24, 2004.

LABEL: 2

S",0.34,0.34,0.26,0.26
The Israeli army carried out a widespread operation in Jenin.,"The Israeli army forces carried out, on Saturday, a widespread military operation into the West Bank town of Jenin and its refugee camp, local Palestinian sources said.","The Israeli army forces carried out, on Saturday, a widespread military operation into the West Bank town of Jenin and its refugee camp, local Palestinian sources said.",0.49,0.49,0.55,0.55
Justice Carlos Valencia was killed on 28 July.,"The chaotic situation unleashed in Bogota last night, with the assasination of Justice Carlos Valencia, began on 28 July in Medellin, when motorized","The chaotic situation unleashed in Bogota last night, with the assasination of Justice Carlos Valencia, began on 28 July in Medellin, when motorized",0.39,0.39,0.24,0.24
The Congress wants to boost the economy.," the world's leading economy,"" he said.

SENTENCE 2:
Mr. Bush warned opposition Democrats in Congress against raising taxes, saying that is"," we will not raise taxes on anyone making less than $250,000 a year,"" he said.

SENTENCE 2:
Mr. Bush warned",0.14,0.0,0.16,0.15
Harvey Weinstein is the co-chairman of Miramax.,"Harvey Weinstein, the co-chairman of Miramax, who was instrumental in popularizing both independent and foreign films with broad audiences, agrees.
","Harvey Weinstein, the co-chairman of Miramax, who was instrumental in popularizing both independent and foreign films with broad audiences, agrees.
",0.48,0.48,0.54,0.54
483Lu suffers from the H5N1 virus.," has been found that the virus can be transmitted from human to human.

SENTENCE 2:
The new strain of Avian Flu or Bird Flu","1 strain.

SENTENCE 2:
The new strain of Avian Flu or Bird Flu has been discovered in China and has also infected some humans",0.13,0.07,0.29,0.33
Guillermo Ortiz was born in Mexico.,"Guillermo Ortiz is a former finance minister who has been a friend of President Zedillo since they were both in the Mexican Congress.

LABEL:","Guillermo Ortiz, a former finance minister, is a friend, former colleague and, like himself, a U.S.-trained economist.

LAB",0.2,0.15,0.26,0.27
"The Chilean government affirming that as a member of the Senate, Pinochet has diplomatic immunity.","The Government of Chile, who insist that Pinochet enjoys diplomatic immunity in his capacity as ""an elected member in the Senate for life"" since leaving the command of","The Chilean Government has rejected the explanation of the Chilean Supreme Court, which ruled that Pinochet enjoys diplomatic immunity in his capacity as ""an elected member in the Senate",0.33,0.36,0.45,0.61
"Israeli troops carried settlers out of homes, synagogues and even nursery schools.","The Israeli army said it had destroyed the homes of more than 100 Jewish settlers in the Gaza Strip, in a dramatic escalation of its offensive against the Palestinian territory.","Israeli troops evicted hundreds of screaming and weeping Jewish settlers from their homes, schools and synagogues in the Gaza Strip on Wednesday, carrying out a chaotic and",0.14,0.31,0.37,0.3
The government of Ecuador aims to prevent trafficking in persons.,"Exercising the powers referred to in article 15, paragraph 3, of the protocol to suppress and punish trafficking in persons, especially women and children, the government","The government of Ecuador makes a reservation with regard to article 15, paragraph 2, relating to the settlement of disputes.

LABEL: 1

S",0.33,0.3,0.4,0.19
Bowles will be known as HRH Duchess of Cornwall.,"Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.

LABEL: 1
","Bowles will take the title HRH Duchess of Cornwall, changing it to the Princess Consort, when Charles becomes King.

LABEL: 1
",0.4,0.4,0.4,0.4
"Humans existed 10,000 years ago.","These early men learned to make fire. They traveled over land bridges from Africa, and began to populate the world, about 1 million years ago.

LAB","These early men learned to make fire. They traveled over land bridges from Africa, and began to populate the world, about 1 million years ago.

LAB",0.12,0.12,0.27,0.27
A kidnapping took place in San Salvador.,"The bodies of Hector Oqueli and Gilda Flores, who had been kidnapped on the 12th of January, were found in Cuilapa, Guatemala,","EL:

Hector Oqueli and Gilda Flores

SENTENCE 2:
San Salvador, Jan. 13, '90 (A",0.07,0.19,0.28,0.12
The SABRE engines could be in service within 10 years.,"SENTENCE 2:
The SABRE engines are designed to be able to be used in a variety of different ways. For example, they can be"," to Earth. The firm has been working on the SABRE engines for the past five years.

SENTENCE 2:
Reaction Engines",0.29,0.27,0.34,0.29
The train literally floats above the track.,"The Chinese government has announced that it will build a new high-speed railway linking Beijing and Shanghai.

LABEL: 1

SENTENCE 3","The train is powered by a pair of electric motors which are mounted on the roof of the car.

LABEL: 1

SENTENCE 3",0.07,0.2,0.05,0.16
The introduction of the euro has been opposed.,"The June Movement has always been opposed to giving EU cooperation a military dimension.

LABEL: 2

SENTENCE 3:
The June Movement","The June Movement has always been opposed to giving EU cooperation a military dimension.

LABEL: 2

SENTENCE 3:
The June Movement",0.28,0.28,0.25,0.25
A Class II recall covers products that might cause a temporary health problem.,"The voluntary recall is considered a Class II recall since it covers products that might cause a temporary health problem or pose only a slight threat of a serious nature, the","The voluntary recall is considered a Class II recall since it covers products that might cause a temporary health problem or pose only a slight threat of a serious nature, the",0.59,0.59,0.39,0.39
Capital punishment is a deterrent to crime.,"The fear of death is virtually a universal phenomenon, the death penalty is an unparalleled deterrent for people considering a crime.

LABEL: 1

S","The fear of death is virtually a universal phenomenon, the death penalty is an unparalleled deterrent for people considering a crime.

LABEL: 1

S",0.26,0.26,0.33,0.33
Larry Lawrence is the head of the U.S. Embassy in Switzerland.,"The U.S. ambassador to Switzerland, Mr. Larry Lawrence, is a man of many talents.

LABEL: 1

SENTENCE","The Swiss government has been criticized for its lax attitude toward the U.S. government’s spying on its citizens.

LABEL: 1
",0.27,0.24,0.36,0.13
