completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Peru debates border region with Ecuador.,"The presidents of Ecuador and Peru say they have agreed to work together to try to find a peaceful solution to their long-running border dispute.

LABEL","The presidents of Ecuador and Peru say they have agreed to work together to try to find a peaceful solution to their long-running border dispute.

LABEL",0.12,0.12,0.2,0.2
Maglev is commercially used.,"The Shanghai Maglev Train is the fastest train in the world, reaching a top speed of 431 kilometers per hour.

LABEL: 1

S","The Shanghai Maglev Train is the fastest train in the world, reaching a top speed of 431 kilometers per hour.

LABEL: 1

S",0.15,0.15,0.23,0.23
Democrats won the 2006 elections.,"The Democrats' success in the 2006 elections means changes at the top in the House and Senate.

LABEL: 1

SENTENCE 1:","The Democrats' success in the 2006 elections means changes at the top in the House and Senate.

LABEL: 1

SENTENCE 1:",0.31,0.31,0.22,0.22
11 judges in the Yugoslavia war tribunal were sworn in at the World court.,The United Nations last night elected eight judges for the international war crimes tribunal that will try those accused of murders and other atrocities in former Yugoslavia since 1991.,The United Nations last night elected eight judges for the international war crimes tribunal that will try those accused of murders and other atrocities in former Yugoslavia since 1991.,0.23,0.23,0.54,0.54
Egyptian and Palestinian border guards failed repeatedly in efforts to end the chaos and to close the border.,"The chaos at the Rafah border crossing has been blamed on the Egyptian government, which has been accused of deliberately allowing smugglers to bring drugs and weapons into","Although most Palestinians crossed into Egypt in order to shop and see relatives, Palestinian officials say that the recent border chaos enabled smugglers to bring drugs and weapons into",0.17,0.21,0.27,0.28
John Traynor is an executive of Microsoft.,"He said that the company is working on a new version of Windows Mobile that will be available in the second half of this year.

LABEL: 1","After the press conference, I met up with a Microsoft guy, John Traynor: senior director of segment marketing for the mobile devices division.

LAB",0.12,0.19,0.04,0.39
The Kelham Island Tavern is situated in Sheffield.," a regular winner of CAMRA's Sheffield Pub of the Year award.

SENTENCE 2:
The Kelham Island Tavern was named CAMRA"," Wraith, it was named CAMRA's National Pub of the Year in 2004.

SENTENCE 2:
The Kelham Island Tavern",0.28,0.3,0.36,0.24
Saad Hariri was elected Prime Minister of Lebanon.,"The assassination of George Hawi, a prominent Lebanese businessman and member of the opposition, has been blamed on the Syrian government.

LABEL: 2
","The assassination of George Hawi, a prominent Lebanese businessman and member of the opposition, came on the heels of the conclusion of the last round of parliamentary elections,",0.06,0.06,0.13,0.19
A man suspected of stealing a million-dollar collection of Nepalese and Tibetan art objects in New York was arrested.,"The man, who was not identified, was arrested on suspicion of grand theft and possession of stolen property.

LABEL: 1

SENTENCE",A man suspected of stealing a million-dollar collection of hundreds of ancient Nepalese and Tibetan art objects in New York 11 years ago was arrested Thursday at his,0.15,0.82,0.18,0.61
"In the Netherlands, people can legally have 32 grams of cannabis in their possession.","In the United States, marijuana is illegal under federal law.

LABEL: 2

SENTENCE 1:
Between 1978 and 1982, 32","In the United States, marijuana is illegal under federal law.

LABEL: 0

The task is to predict the label of SENTENCE 2",0.18,0.17,0.12,0.26
The Ebro Delta is used for farming.,"The Ebro Delta and its wetlands suffer similar water quality problems since they lie around the fringes of the large Delta farm region.

LABEL:","EL:
The label for this task is the instance in the train split of the glue dataset.

SENTENCE 2:
The ecological problems stem",0.19,0.13,0.27,0.18
Three Iraqi soldiers also died Saturday when their convoy was attacked by gunmen near Adhaim.,"The attack was the latest in a series of bombings targeting Iraqi security forces in the country's north.

LABEL: 2

SENTENCE","Also Friday, five Iraqi soldiers were killed and nine wounded in a bombing, targeting their convoy near Beiji, 150 miles north of Baghdad, the Iraqi military said",0.05,0.24,0.09,0.5
The African elephant population was decimated by poachers.," 2:
The west has preferred to focus on endangered animals, rather than endangered humans. African elephants are hunted down and stripped of tusks and hidden by",".

SENTENCE 2:
The west has preferred to focus on endangered animals, rather than endangered humans. African elephants are hunted down and stripped of",0.18,0.13,0.22,0.23
The mayor of Mulqui district was murdered with a firearm.,"The mayor of Mulqui district, Dolores Hinostroza, was shot five times by alleged terrorists.

LABEL: 1

S","Alleged terrorists today, killed Dolores Hinostroza, the mayor of Mulqui district, shooting her five times.

LABEL:",0.44,0.38,0.38,0.38
Ikea is a home.,"IKEA is a Swedish company that designs and sells ready-to-assemble furniture, kitchen appliances and home accessories.

LABEL: 2
","IKEA offers fantastic and affordable solutions for your home furnishing needs.

LABEL: 1

SENTENCE 1:
IKEA",0.33,0.2,0.27,0.27
The Bush administration will release 30 million barrels of crude oil from U.S. reserves.,"The President George Bush administration, on Friday, ordered the sale of 30 million barrels of crude oil from the government's emergency stockpile in order to halt runaway","The President George Bush administration, on Friday, ordered the sale of 30 million barrels of crude oil from the government's emergency stockpile in order to halt runaway",0.51,0.51,0.47,0.47
Italian royal family returns home.,"The son of Italy's last king returned to his homeland Monday, ending more than a half-century of exile. Victor Emmanuel and his family landed at a military","The son of Italy's last king returned to his homeland Monday, ending more than a half-century of exile. Victor Emmanuel and his family landed at a military",0.06,0.06,0.23,0.23
Anna Nobili is a nun.," stilettos for a white habit and a pair of ballet shoes.

SENTENCE 2:
Sr Anna Nobili, 38, spent years","inals in Rome.

SENTENCE 2:
Anna Nobili, 38, spent years working as an exotic dancer and striptease artist at",0.17,0.17,0.24,0.15
Ms Robbins is a co-owner of Armstrong Environmental Inc.,"The company has been retained by the current owner to perform a Phase I Environmental Site Assessment.

LABEL: 2

SENTENCE 1:
","The company has been retained by past or present owners or some combination of these parties.

LABEL: 2

SENTENCE 1:
In",0.13,0.06,0.02,0.04
U.S. Military evacuated U.S. citizens.,The U.S. military is evacuating U.S. citizens and citizens of 72 other countries from Liberia at the request of the U.S.,"US military forces are evacuating U.S. citizens and citizens of 72 other countries from Liberia at the request of the U.S.

LAB",0.39,0.26,0.55,0.46
Leaks into environment are caused by bad disposal of toxic waste containing cyanide.,"The cyanide in the waste can kill fish and other aquatic life.

LABEL: 1

SENTENCE 1:
If toxic waste cont","If toxic waste containing cyanide is not disposed of properly, it may drain into ponds, streams, sewers, and reservoirs.

LABEL:",0.12,0.24,0.26,0.48
A weak cyanide solution is poured over it to pull the gold from the rock.,"The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.

LABEL:","The mine would operate nonstop seven days a week and use tons of cyanide each day to leach the gold from crushed ore.

LABEL:",0.31,0.31,0.35,0.35
Pamuk won a Nobel Prize.,", and writes.

SENTENCE 2:
The Nobel Prize reception was a celebration of freedom of speech in Turkey.

EXAMPLE:
","s himself off from the world and creates a world of his own.

SENTENCE 2:
Even though the charges were dropped on January 22,",0.17,0.07,0.19,0.07
Jacob Zuma is 66 years old.," he is the victim of a political witch-hunt.

SENTENCE 2:
Prosecutors in South Africa are set to announce whether they",".

SENTENCE 2:
Prosecutors in South Africa are set to announce whether they will drop corruption charges against African National Congress leader Jacob Z",0.07,0.07,0.11,0.18
Language skills are a means of social integration.,"It would create an underclass of illiterate and impoverished residents, deprived of basic skills, including English-language skills, necessary for the integration of immigrant children","It would create an underclass of illiterate and impoverished residents, deprived of basic skills, including English-language skills, necessary for the integration of immigrant children",0.18,0.18,0.37,0.37
The Gurkhas come from Nepal.,"The Gurkhas were not evil savages, they were just a bunch of men who were fighting for their country.

LABEL: 2

","The Gurkhas were not evil savages, they were just a bunch of men who were forced to fight for a country that did not want them.
",0.15,0.13,0.21,0.43
Arsenal lost to Birmingham.,"Arsenal's victory was their first in the league since the end of October.

LABEL: 2

SENTENCE 1:
Arsenal","Arsenal sneaked a 1-0 victory over Birmingham at Highbury, taking advantage of Stephen Clemence's own-goal in the 81st minute.
",0.09,0.15,0.24,0.39
"South American countries are preparing for ""Mitch""","The storm is expected to hit Central America and the Caribbean.

LABEL: 1

SENTENCE 1:
The storm is expected to hit","Sources in Tegucigalpa reported that many Latin American countries are gearing up to face Hurricane ""Mitch"".

LABEL: 0
",0.0,0.32,0.31,0.33
"200,000 shanties have been demolished.","SENTENCE 2:
The city's slums are being demolished, and the poor are being forced to move to the outskirts of the city.

"," which are the most visible and most common form of slums.

SENTENCE 2:
When complete, over 2 million people are expected to be",0.07,0.0,0.44,0.24
The Spanish daily is set in Madrid.,", said that he was ""very happy"" with the hospital's response.

SENTENCE 2:
The bacterium is very adaptable and keeps on"," of a baby who died of the infection said that the hospital had not been able to explain the cause of the death.

SENTENCE 2:
",0.14,0.06,0.06,0.07
Avigdor Lieberman is the Foreign Minister of Israel.,", Ynet reported.

SENTENCE 2:
The Israeli Foreign Minister was questioned by police over several criminal allegations.

The following LABEL"," the report said.

SENTENCE 2:
The new foreign minister of Israel, Avigdor Lieberman, was questioned by police on Thursday",0.22,0.37,0.19,0.52
A matching fingerprint was excavated from the strap.,"The strap was found to be a match.

LABEL: 2

SENTENCE 1:
A matching fingerprint was discovered on the strap.","The strap was found to be a match.

LABEL: 2

SENTENCE 1:
The strap was found to be a match.",0.43,0.21,0.58,0.54
