completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
We wanted to see if we could rent any of their campers.,"and we decided we'd just go across the road to the office and see if we could rent anything

LABEL: 2

SENTENCE 3","and we decided we'd just go across the road to the office and see if we could rent anything

LABEL: 2

SENTENCE 1",0.39,0.39,0.17,0.15
Participants wanted a new auditing model and a focus on quality.,"The audit committee should be more involved in the process of auditing.

LABEL: 1

SENTENCE 3:
The audit committee should","The audit committee is a group of independent members of the board of directors who are responsible for reviewing the company's financial statements and internal controls.

LABEL",0.06,0.1,0.29,0.09
There is no corruption in government.,as long as you got congressmen and senators that are getting kickbacks kickbacks from these different companies that are getting awarded for the defense contracts that's never going,and the only way to get rid of it is to get rid of the congressmen and senators that are getting kickbacks kickbacks from these different companies that are,0.0,0.06,0.22,0.18
The new computer wont last for seven years.,"it can't last seven years but it can last five

SENTENCE 1:
it can't last seven years but it can last five IBM says","it can't last seven years but it can last five IBM says let's throw it away Leading Edge will say we'll buy it from you

LAB",0.18,0.16,0.56,0.3
The us does not have a civil delivery system ,"U.S. civil legal services delivery system.

SENTENCE 3:
U.S. civil legal services delivery system.

LABEL",The U.S. civil legal services delivery system is a system of legal services that is provided by the federal government and by state and local governments. The system,0.23,0.21,0.36,0.26
Because we're Argentinean we like to eat pasta.,"are you and since being Argentinean we also have a lot of pasta

LABEL: 1

SENTENCE 3:
are you and since","and since being Argentinean we also have a lot of pasta

LABEL: 1

SENTENCE 1:
are you and since being Argentine",0.2,0.2,0.42,0.27
Any point you didn't get by fixing the questions can be added to the executive summary.,"The pollster's spin is the spin that the pollster puts on the results of the poll.

SENTENCE 3:
The client's spin","The pollster's spin on the news conference is that the client's candidate won by a landslide.

SENTENCE 3:
The news",0.1,0.1,0.27,0.23
What we expect of our local economy is,"be

LABEL: 1

SENTENCE 3:
to be

LABEL: 2

SENTENCE 4:
a","to be a little bit more

LABEL: 1

SENTENCE 1:
than we had expected.

LABEL: 0
",0.0,0.08,0.24,0.23
"No, that stays pretty low overall. ","i

SENTENCE 3:
ooh that does get high yeah i mean

LABEL: 3

SENTENCE 4:
","i

LABEL: 1

SENTENCE 3:
i mean i mean i mean i mean i mean i mean i mean i mean i",0.1,0.0,0.38,0.19
The LSC has over 260 years of experience with their staff.,"2

2 The LSC Office of Program Performance and its state planning team are responsible for the following:

LABEL: 1

SENT","2

1 Now that each unit is fully staffed, the LSC Office of Program Performance and its state planning team contain over 260 years of experience in",0.19,0.37,0.19,0.47
The judge threw the book at him.,"The WP says that the Paula Jones trial judge has had an interesting prior run-in with Bill Clinton.

LABEL: 2

SENTENCE","The judge, who was appointed by President Clinton, has had an interesting prior run-in with Bill Clinton.

LABEL: 2

SENT",0.14,0.14,0.15,0.25
Tuppence stood up.,"Tuppence rose.

LABEL: 1

SENTENCE 3:
Tuppence rose.

LABEL: 2

","Tuppence rose.

LABEL: 1

SENTENCE 1:
Tuppence rose.

LABEL: 0

",0.15,0.15,0.39,0.39
Human capital includes the workforce.,"The human capital of a country is the sum of the skills, knowledge, and abilities of its people.

SENTENCE 2:
CHAPTER 6:","The human capital of a country is the sum of the skills, knowledge, and abilities of its people.

SENTENCE 3:
The human capital",0.22,0.21,0.33,0.41
"After not having talked to San Barenakedino for awhile, Clarisse and Onardo wondered how he was doing.","He's fine.

LABEL: 1

SENTENCE 1:
Oh yeah? San Barenakedino? How's he? Clar","Oh yeah? San Barenakedino? How's he? Clarisse and Onardo both asked.

LABEL: 1

SENTENCE",0.25,0.31,0.32,0.46
Traditional herbalists are available for you to consult with.,"You'll even be able to consult a traditional herbalist to cure your ailments.

LABEL: 1

SENTENCE 3:
You","You'll even be able to consult a traditional herbalist to cure your ailments.

LABEL: 1

SENTENCE 1:
You",0.21,0.21,0.27,0.3
"I couldn't think of any other explanation, however. ","I may be altogether wrong.

LABEL: 2

A:

I think you are looking for something like this:

I may","I may be altogether wrong.

LABEL: 2

SENTENCE 1:
I may be altogether wrong.

LABEL: 1",0.14,0.08,0.25,0.54
They wished it applied to all the services.,The guidelines do not apply to inpatient hospital services and hospice services and will be used by Medicare fiscal intermediaries to determine the maximum allowable costs of the therapy,The guidelines do not apply to inpatient hospital services and hospice services and will be used by Medicare fiscal intermediaries to determine the maximum allowable costs of the therapy,0.11,0.11,0.3,0.3
"Several discoveries have taught us about archaebacteria, a very ancient and primitive single-cell organism that lives in unexpected places. ",The archeabacteria are the most primitive organisms on Earth. They are single-celled organisms that live in the places you'd least expect anything to call home,"The archeabacteria are the most primitive single-cell organisms that live in the places you'd least expect anything to call home.

LABEL: 1",0.21,0.27,0.59,0.46
Government surplus contributed to net national saving.,"The federal government achieved surpluses, shifting from being a drain on net national saving to becoming a contributor to it.

LABEL: 1

","The federal government achieved surpluses, shifting from being a drain on net national saving to become a contributor to it.

LABEL: 1

",0.28,0.28,0.44,0.44
Time's cover package is about how most college students have to deal with insane student loans.,"The cover package of Time magazine considers what makes a good school.

SENTENCE 3:
The cover package of Time magazine considers what makes a good","The school is a place where children can learn and grow.

LABEL: 1

SENTENCE 3:
The school is a place where",0.14,0.05,0.37,0.25
A friend knows the lift boy here.,"I have a friend who knows the lift boy here.

LABEL: 1

SENTENCE 3:
I have a friend who knows the","I have a friend who knows the lift boy here.

LABEL: 1

SENTENCE 1:
Through a friend who knows the lift",0.5,0.5,0.46,0.47
Coupon collecting is no longer allowed in most US stores.,"The typical member of the co-op

LABEL: 2

SENTENCE 1:
Think of it this  When consumer confidence declines,","The co-op is a consumer cooperative, a type of business organization that is owned by its members.

LABEL: 2

SENTENCE",0.0,0.06,0.08,0.08
Go to the tourist office to get a map and inquire about walking tours.,"The tourist office is located in the town square.

LABEL: 1

SENTENCE 3:
The town square is located in the center","The tourist office is located in the town square.

LABEL: 1

SENTENCE 1:
The tourist office is located in the town",0.17,0.17,0.37,0.39
Because they would survive easily.,"yeah because those things i think would just snap you know

SENTENCE 1:
yeah because those things i think would just snap you know","i

SENTENCE 1:
yeah because those things i think would just snap you know

LABEL: 2

SENTENCE",0.14,0.18,0.6,0.33
"The page-boy was small, and had good intentions.","She was surprised to see him.

LABEL: 2

SENTENCE 1:
She was surprised to see him.

LABEL","""

SENTENCE 2:
A small page-boy was waiting outside her own door when she returned to it.

LABEL: 2",0.08,0.21,0.39,0.36
The new addition of NPD in DSM came with a lot of arguments.,"The DSM is a product of the American Psychiatric Association.

LABEL: 2

SENTENCE 3:
The DSM is a product of","The DSM is the product of arguments, negotiations, and compromises.

LABEL: 2

SENTENCE 1:
The DSM is the",0.3,0.26,0.27,0.21
Blair recently published an assortment of speeches.,"New Britain : My

LABEL: 1

SENTENCE 3:
Blair has just published a volume of speeches and articles titled New Britain","The

LABEL: 1

SENTENCE 1:
Blair has just published a volume of speeches and articles titled New Britain : My
",0.3,0.31,0.51,0.38
You should start them during Spring if you want them to be cool during the summer.,"because otherwise it's too it gets if you start them when it's cooler in the spring then it gets too hot in the summer

SENTENCE 1","it's too it gets if you start them when it's cooler in the spring then it gets too hot in the summer

SENTENCE 1:
",0.27,0.29,0.44,0.44
I am not busy right now.,"I'm busy now.

LABEL: 1

SENTENCE 3:
I'm busy now.

LABEL: 3

","I'm busy now.

LABEL: 2

SENTENCE 1:
I'm busy now.

LABEL: 2

",0.3,0.3,0.48,0.59
I saw it.,"'I see.'

LABEL: 1

SENTENCE 3:
'I see.'

LABEL: 2

SENT","'

LABEL: 1

SENTENCE 3:
'I see.'

LABEL: 0

SENTENCE 4:",0.14,0.15,0.65,0.65
De Wit worked from likenesses of monarchs to produce both his portraits and battle scenes.,"De Wit worked from likenesses of actual monarchs to produce his portraits.

LABEL: 2

SENTENCE 3:
De Wit","The king's portrait was painted by Rembrandt.

LABEL: 2

SENTENCE 1:
The king's portrait was painted by",0.67,0.0,0.54,0.31
"Blacks proudly braid their hair, sad the black woman.","Black professionals braid their hair to display their ethnic pride.

LABEL: 2

SENTENCE 3:
Black professionals braid their hair","Black professionals braid their hair to display their ethnic pride.

LABEL: 1

SENTENCE 1:
Black professionals braid their hair",0.29,0.29,0.45,0.44
Jane Langmuir says that water and heat combine into a new mechanism.,"The new appliance is a water-powered heat pump.

LABEL: 1

SENTENCE 3:
The new appliance is a water-","The new appliance is a water heater.

LABEL: 1

SENTENCE 1:
The new appliance is a water heater.

",0.19,0.13,0.34,0.5
The experts give opinions from current administrations.,"The pundits beam their opinions at us as through a time warp, from the hazy days of past administrations.

SENTENCE 1:","The pundits beam their opinions at us as through a time warp, from the hazy days of past administrations.

LABEL: 1
",0.29,0.29,0.45,0.42
Rue de la Republique is itself older than the Eglise Saint-Michel.,"The Rue de la R??publique is a street in the 1st arrondissement of Paris.

SENTENCE 3:
The","The cathedral is the most important church in the city.

LABEL: 2

SENTENCE 1:
Behind the cathedral, crose",0.33,0.13,0.22,0.19
"The average cost of the tickets was about the same between the MLS, NHL, and NBA.","The average MLS ticket costs a mere $13, one-third the price of an NHL or NBA ticket.

SENTENCE 3:
The average","The average MLS ticket costs a mere $13, one-third the price of an NHL or NBA ticket.

LABEL: 2

SENT",0.26,0.27,0.26,0.21
Tuppence was able to polish her silver without any disruptions.,"Tuppence was disturbed by the ringing of the front door bell, and went to answer it.

SENTENCE 1:
In the midst of","""

SENTENCE 2:
""I'm sorry to disturb you, but I'm afraid I've forgotten my key. I'm staying at the",0.19,0.06,0.15,0.07
The nature reserves offer tours to see the wildlife.,"

SENTENCE 1:
Flanked with patches of forest leading up into the foothills of the Himalayas, the flat plain stretches right",".

SENTENCE 2:
The country's wildlife is protected by the Wildlife Protection Act of 1972, which prohibits hunting and the killing of animals for",0.14,0.18,0.21,0.14
