completion,generated_general_completion,generated_guided_completion,rouge_score_for_general_completion,rouge_score_for_guided_completion,bleurt_score_for_general_completion,bleurt_score_for_guided_completion
Lillian `` Lilly '' Truscott ( Oliver Oken ) is the best girlfriend of Emily Osment and friend of Miley Stewart in seasons 3 and 4 .,"Lilly is the best friend of Miley Stewart and girlfriend to Oliver Oken on seasons 3 and 4 .

LABEL: 1

SENT","Lilly is a very good friend of Miley and Oliver.

LABEL: 1

SENTENCE 3:
Lilly is a very",0.56,0.3,0.44,0.23
"In December 1944 , Byrd wrote to segregationist Mississippi Senator Theodore G. Bilbo :","In December of 1944 , Byrd wrote to segregationist Mississippi Senator Theodore G. Bilbo :

LABEL: 2

SENTENCE 3:
","The following is a list of the most common words in the dataset.

LABEL: 2

SENTENCE 3:
The following is a",0.83,0.06,0.64,0.09
This electrification has since been extended further north to Waikanae in 1983 and again to Paraparaumu in 2011 .,"The electrification has been expanded further north to Waikanae and in 2011 to Paraparaumu again .

LABEL: 2

","This electrification has been expanded since 1983 further north to Waikanae and in 2011 to Paraparaumu again .

LABEL: 2",0.57,0.59,0.61,0.67
"First he recruited the singer Nusrat Hussain of the Jupiters and then the former lead guitarist of Vital Signs , Ali Azmat , on keyboards .","He recruited the singer Ali Azmat of the Jupiters and then the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .","The singer Ali Azmat of the Jupiters and the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .

LAB",0.74,0.64,0.81,0.61
"Laura Solari ( 5 January , 1913 -- 13 September , 1984 ) , known by the stage name Laura Camaur , was an Italian film actress .","Laura Camaur ( January 5 , 1913 - September 13 , 1984 ) , known by the name of Laura Camaur , was an Italian film actress .","Laura Camaur ( January 5 , 1913 - September 13 , 1984 ) , known by the name of Laura Camaur , was an Italian film actress .",0.8,0.8,0.66,0.66
"Jape is a configurable graphical proof assistant , originally developed by Richard Bornat at Queen Mary , University of London , and Bernard Sufrin of the University of Oxford .","Jape is a configurable , graphical proof assistant , originally developed by Richard Bornat at Queen Mary , University of London and Bernard Sufrin the University of","Jape is a configurable , graphical proof assistant , originally developed by Richard Bornat at Queen Mary , University of London and Bernard Sufrin the University of",0.96,0.96,0.65,0.65
"A magnetometer determines the orientation of the interpolated field , which is generated to determine the axis of rotation .","The magnetometer determines the orientation of the interpolated field , which is generated to determine the rotation axis .

LABEL: 2

SENTENCE","The magnetometer determines the orientation of the interpolated field , which is generated to determine the rotation axis .

LABEL: 2

SENTENCE",0.79,0.79,0.57,0.57
"Tiley lives with his wife Alex and children Shea , Nikki and Ella in Owen Sound , Ontario .","Tiley lives with his wife Alex and his children Shea , Nikki and Ella in Owen Sound in Ontario .

LABEL: 2

SENT","Tiley lives with his wife Alex and his children Shea , Nikki and Ella in Owen Sound in Ontario .

LABEL: 2

SENT",0.86,0.86,0.6,0.6
"On July 30 episode of `` Raw '' , Lashley was defeated by Mr. Kennedy .","On July 30 , the episode of `` Raw '' was defeated by Mr. Kennedy by Lashley .

LABEL: 1

SENTENCE 3","On July 30 , the episode of `` Raw '' was defeated by Mr. Kennedy by Lashley .

LABEL: 1

SENTENCE 3",0.73,0.73,0.43,0.43
"Florian Mayer won in the final 4 -- 6 , 6 -- 3 , 6 -- 4 , against Brendan Evans .","The final was played on Saturday .

LABEL: 2

SENTENCE 3:
The final was played on Saturday .

LABEL","Florian Mayer won 4 : 6 , 6 : 3 , 6 : 4 against Brendan Evans in the final .

LABEL: 2

SENT",0.19,0.73,0.31,0.57
"In November 1964 , the first oral consultations took place between the Norwegian Embassy and the Soviet Government .","The first oral consultations between the Norwegian embassy and the Soviet government took place in November 1964 .

LABEL: 2

SENTENCE 3:
","The first oral consultations between the Norwegian embassy and the Soviet government took place in November 1964 .

LABEL: 2

SENTENCE 3:
",0.63,0.63,0.48,0.48
The new railway was used to transport ore from Moanda to the port of Owendo near Libreville .,"The new railway was used to carry ore from Moanda to the port of Owendo near Libreville .

LABEL: 2

SENTENCE","The new railway was used to carry ore from Moanda to the port of Owendo near Libreville .

LABEL: 2

SENTENCE",0.86,0.86,0.64,0.64
Radley had other opportunities to expand his abilities by spending time abroad at the Peninsula Hotel in Hong Kong and the Mandarin Oriental in Bangkok in 1991 .,"Radley had further opportunities to expand his skills , spending time abroad in 1991 at the Peninsula Hotel in Hong Kong and the Mandarin Oriental in Bangkok .

LAB","Radley had further opportunities to expand his skills , spending time abroad in 1991 at the Peninsula Hotel in Hong Kong and the Mandarin Oriental in Bangkok .

LAB",0.81,0.81,0.7,0.7
"Particularly dense erosion occurred in warmer melting periods during the ice ages , when the climate of the tundra prevailed and the soil was not protected by a strong vegetation .","The ice ages were caused by a cooling of the earth's surface .

LABEL: 2

SENTENCE 3:
The ice ages were","The soil was not protected by a strong cover of vegetation .

LABEL: 2

SENTENCE 3:
The soil was not protected by",0.24,0.36,0.16,0.24
The two controls mentioned above are boolean : they are either active or not active .,"The two above controls are not active : they are either boolean or not .

LABEL: 1

SENTENCE 3:
The two above","The two above controls are not active : they are either boolean or not .

LABEL: 1

SENTENCE 3:
The two above",0.53,0.53,0.4,0.4
"It was written by Timbaland , and produced by Static Major and Timothy Mosley .","Written by Timbaland , it was produced by Static Major and Timothy Mosley .

LABEL: 2

SENTENCE 3:
Written","Written by Timbaland , it was produced by Static Major and Timothy Mosley .

LABEL: 2

SENTENCE 3:
Written",0.67,0.67,0.51,0.51
"At first he recruited the singer Nusrat Hussain from the Jupiters and then the former lead guitarist of Vital Signs , Ali Azmat , on the keyboards .","He recruited the singer Ali Azmat of the Jupiters and then the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .","The singer Ali Azmat of the Jupiters and the former lead guitarist from Vital Signs , Nusrat Hussain , on the keyboards .

LAB",0.71,0.61,0.81,0.59
"Aggregation is rejected in Australian courts , but has been applied in England .","The aggregation has been applied in Australian courts , but is rejected in England .

LABEL: 1

SENTENCE 3:
The aggregation has","The aggregation has been applied in Australian courts , but is rejected in England .

LABEL: 1

SENTENCE 3:
The aggregation has",0.44,0.44,0.38,0.38
Valerie on the Stairs is the eighth episode of the second season of `` Masters of Horror '' .,"Valerie on the steps is the second episode of the eighth season of `` Masters of Horror '' .

LABEL: 1

SENTENCE 3","The episode is titled `` Valerie on the steps .

LABEL: 1

SENTENCE 3:
The episode is titled `` Valerie on the",0.72,0.34,0.59,0.32
"He grew up in Sussex and finally lived in Surbiton with his parents , then in Surrey , now in Greater London .","He grew up in Greater London and eventually lived with his parents in Surbiton , then in Surrey , now in Sussex .

LABEL: 1
","He grew up in Greater London and eventually lived with his parents in Surbiton , then in Surrey , now in Sussex .

LABEL: 1
",0.67,0.67,0.62,0.62
"Bargan was born in Xanthi , Thrace to a Greek mother and a Pomak Bulgarian father who is a Bulgarian Orthodox Christian .","Bargan was born in Xanthi , Thrace to a Greek mother and a Bulgarian pomace father who is a Bulgarian Orthodox Christian .

","Bargan was born in Xanthi , Thrace to a Greek mother and a Bulgarian pomace father who is a Bulgarian Orthodox Christian .

",0.95,0.95,0.8,0.8
"The Donots are a rock band from Ibbenbüren , founded in Germany in 1993 .","The Donots are a rock band from Ibbenbüren , formed in 1993 in Germany .

LABEL: 2

SENTENCE 3","The Donots are a rock band from Ibbenbüren , formed in 1993 in Germany .

LABEL: 2

SENTENCE 3",0.69,0.69,0.5,0.5
Currency : Leu ( Romanian Lei ) ( since 1867 ) Symbol : L `` See also plural leu '' .,"Leu ( Romanian Lei ) ( since 1867 ) symbol : L `` also see Plural Leu '' .

LABEL: 2

S","Leu ( Romanian Lei ) ( since 1867 ) symbol : L `` also see Plural Leu '' .

LABEL: 2

S",0.77,0.77,0.6,0.6
"GeoStat cooperates actively with other international organizations such as the UN , its statistical offices , Eurostat , international organizations , regional and specialized institutions of different countries .","GeoStat actively cooperates with other international organizations such as the UN , its statistical agencies , Eurostat , international organizations , regional and specialized institutions of various countries","GeoStat actively cooperates with other international organizations such as the UN , its statistical agencies , Eurostat , international organizations , regional and specialized institutions of various countries",0.88,0.88,0.82,0.82
"Niigata Prefecture , Japan is a dam in the Shozenji Dam , completed in 1984 .","Shozenji Dam is a dam completed in the Niigata Prefecture , Japan , in 1984 .

LABEL: 1

SENT","The dam is located in the Niigata Prefecture , Japan .

LABEL: 1

SENTENCE 3:
The dam is located",0.48,0.33,0.5,0.3
Judd won comfortably ahead of Bryce Gibbs ( 451 votes ) and Marc Murphy ( 415 votes ) .,"Comfortably Judd won Bryce Gibbs ( 451 votes ) and Marc Murphy ( 415 votes ) .

LABEL: 1

SENTENCE 3:","Comfortably Judd won Bryce Gibbs ( 451 votes ) and Marc Murphy ( 415 votes ) .

LABEL: 1

SENTENCE 3:",0.73,0.73,0.48,0.48
Barfoot represented the Kent Cricket Board in a single List A match against the Worcestershire Cricket Board in the 1999 NatWest Trophy .,"In the 1999 NatWest Trophy , the Worcestershire Cricket Board was represented in a single List A game against the Kent Cricket Board .

LABEL","The Worcestershire Cricket Board was represented in a single List A game against the Kent Cricket Board .

LABEL: 1

SENTENCE",0.53,0.57,0.47,0.38
"Tiley lives in Owen Sound , Ontario with his wife Alex and his children Shea , Nikki and Ella .","Tiley lives with his wife Nikki and the children Shea , Alex and Ella in Owen Sound , Ontario .

LABEL: 1

SENT","Tiley lives with his wife Nikki and the children Shea , Alex and Ella in Owen Sound , Ontario .

LABEL: 1

SENT",0.54,0.54,0.58,0.58
"In old Hungarian interpretations , the arrival of such tribes is described as the occupation by barbarian tribes and contributed to the destruction of Grand Moravia .","The arrival of such tribes is described as the occupation by barbarian tribes and contributed to the destruction of Great Moravia .

LABEL: 2

","The arrival of such tribes is described as the occupation by barbarian tribes and contributed to the destruction of Great Moravia .

LABEL: 2

",0.83,0.83,0.6,0.6
"However , Romuald destroyed part of the Roman army at Forino , between Avellino and Salerno , and intercepted it .","Romuald intercepted and destroyed part of the Roman army in Forino , between Avellino and Salerno .

LABEL: 1

S","The Romans were defeated by the Gauls in the Battle of Forino , between Avellino and Salerno .

LABEL: 1

S",0.69,0.33,0.55,0.27
"The book collects fourteen short stories , nineteen essays and two plays by the author , including two of his Jorkens - stories , with an introductory preface by Schweitzer .","The book collects fourteen Jorkens stories , nineteen essays and two plays by the author , including two of his short stories , with an introductory foreword by Schwe","The book collects fourteen Jorkens stories , nineteen essays and two plays by the author , including two of his short stories , with an introductory foreword by Schwe",0.85,0.85,0.75,0.75
"Peggy decides , however , that Ann loses her visitation because the bed and breakfast is not safe .","However , Ann decides Peggy loses her visitation as the Bed and Breakfast is not safe .

LABEL: 1

SENTENCE 3:
However","However , Ann decides Peggy loses her visitation as the Bed and Breakfast is not safe .

LABEL: 1

SENTENCE 3:
However",0.67,0.67,0.53,0.53
William Duell was played by McNair in the game and movie `` 1776 '' .,"McNair was played by William Duell in the game and movie `` 1776 '' .

LABEL: 1

SENTENCE 3:","McNair was played by William Duell in the game and movie `` 1776 '' .

LABEL: 1

SENTENCE 3:",0.64,0.64,0.54,0.54
